yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2012,2012.0,Export,Qatar,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,498139.0,,25.3336984,51.2295295,-36.8535712,174.7456809
2012,2012.0,Export,Qatar,Bahrain,35.0,Albuminoidal substances; modified starches; glues; enzymes,123.0,,25.3336984,51.2295295,26.1551249,50.5344606
2012,2012.0,Export,Qatar,Brunei Darussalam,35.0,Albuminoidal substances; modified starches; glues; enzymes,373.0,,25.3336984,51.2295295,4.4137155,114.5653908
2012,2012.0,Export,Qatar,Jordan,35.0,Albuminoidal substances; modified starches; glues; enzymes,28108.0,,25.3336984,51.2295295,31.1667049,36.941628
2012,2012.0,Export,Qatar,Kuwait,35.0,Albuminoidal substances; modified starches; glues; enzymes,233686.0,,25.3336984,51.2295295,29.2733964,47.4979476
2012,2012.0,Export,Qatar,Oman,35.0,Albuminoidal substances; modified starches; glues; enzymes,144113.0,,25.3336984,51.2295295,21.0000287,57.0036901
2012,2012.0,Export,Qatar,United Arab Emirates,35.0,Albuminoidal substances; modified starches; glues; enzymes,91733.0,,25.3336984,51.2295295,24.0002488,53.9994829
