yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2020,2020,Re-Import,Georgia,45,Cork and articles of cork,Eastern Europe,Europe,964
2020,2020,Re-Import,Georgia,45,Cork and articles of cork,World,World,964
