yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2017,2017,Export,Georgia,40,Rubber and articles thereof,Central Asia,Asia,115597
2017,2017,Export,Georgia,40,Rubber and articles thereof,Eastern Asia,Asia,48128
2017,2017,Export,Georgia,40,Rubber and articles thereof,Eastern Europe,Europe,545747
2017,2017,Export,Georgia,40,Rubber and articles thereof,Northern America,Americas,84565
2017,2017,Export,Georgia,40,Rubber and articles thereof,Northern Europe,Europe,246040
2017,2017,Export,Georgia,40,Rubber and articles thereof,South-eastern Asia,Asia,912
2017,2017,Export,Georgia,40,Rubber and articles thereof,Southern Asia,Asia,1135959
2017,2017,Export,Georgia,40,Rubber and articles thereof,Southern Europe,Europe,19292
2017,2017,Export,Georgia,40,Rubber and articles thereof,Sub-Saharan Africa,Africa,2474
2017,2017,Export,Georgia,40,Rubber and articles thereof,Western Asia,Asia,514920
2017,2017,Export,Georgia,40,Rubber and articles thereof,Western Europe,Europe,22751333
2017,2017,Export,Georgia,40,Rubber and articles thereof,World,World,31720640
