yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2009,2009.0,Re-Export,Saudi Arabia,World,81.0,Other base metals; cermets; articles thereof,217087.0,,25.6242618,42.3528328,-36.8535712,174.7456809
2009,2009.0,Re-Export,Saudi Arabia,Portugal,81.0,Other base metals; cermets; articles thereof,70940.0,,25.6242618,42.3528328,39.6621648,-8.1353519
2009,2009.0,Re-Export,Saudi Arabia,Egypt,81.0,Other base metals; cermets; articles thereof,146147.0,,25.6242618,42.3528328,26.2540493,29.2675469
