yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2004,2004.0,Export,Saudi Arabia,World,36.0,Explosives; pyrotechnic products; matches,1742669.0,,25.6242618,42.3528328,-36.8535712,174.7456809
2004,2004.0,Export,Saudi Arabia,Bahrain,36.0,Explosives; pyrotechnic products; matches,249867.0,,25.6242618,42.3528328,26.1551249,50.5344606
2004,2004.0,Export,Saudi Arabia,Kuwait,36.0,Explosives; pyrotechnic products; matches,56533.0,,25.6242618,42.3528328,29.2733964,47.4979476
2004,2004.0,Export,Saudi Arabia,Malaysia,36.0,Explosives; pyrotechnic products; matches,44800.0,,25.6242618,42.3528328,4.5693754,102.2656823
2004,2004.0,Export,Saudi Arabia,Philippines,36.0,Explosives; pyrotechnic products; matches,27200.0,,25.6242618,42.3528328,12.7503486,122.7312101
2004,2004.0,Export,Saudi Arabia,Qatar,36.0,Explosives; pyrotechnic products; matches,1231735.0,,25.6242618,42.3528328,25.3336984,51.2295295
2004,2004.0,Export,Saudi Arabia,Fmr Sudan,36.0,Explosives; pyrotechnic products; matches,26933.0,,25.6242618,42.3528328,18.046398,34.41288
2004,2004.0,Export,Saudi Arabia,United Arab Emirates,36.0,Explosives; pyrotechnic products; matches,27200.0,,25.6242618,42.3528328,24.0002488,53.9994829
2004,2004.0,Export,Saudi Arabia,Yemen,36.0,Explosives; pyrotechnic products; matches,78400.0,,25.6242618,42.3528328,16.3471243,47.8915271
