rtTitle,Subregion,rgDesc,TradeValue
Malta,Afghanistan,Import,712
Malta,Algeria,Export,20673710
Malta,Algeria,Import,2378754
Malta,Armenia,Export,2009
Malta,Armenia,Import,182974
Malta,Azerbaijan,Export,413
Malta,Azerbaijan,Import,9193
Malta,Bahrain,Export,1644598
Malta,Bahrain,Import,222418
Malta,Cyprus,Export,8862515
Malta,Cyprus,Import,7969947
Malta,Djibouti,Export,7283220
Malta,Georgia,Export,160483
Malta,Georgia,Import,933
Malta,Iraq,Export,1855076
Malta,Iraq,Import,19243934
Malta,Israel,Export,2343621
Malta,Israel,Import,141104939
Malta,Jordan,Export,3086293
Malta,Jordan,Import,218662
Malta,Kuwait,Export,5865276
Malta,Kuwait,Import,8272
Malta,Lebanon,Export,313000
Malta,Lebanon,Import,3868346
Malta,Libya,Export,251340480
Malta,Libya,Import,34868824
Malta,Mauritania,Export,223842
Malta,Morocco,Export,10177665
Malta,Morocco,Import,17325512
Malta,Oman,Export,8072361
Malta,Oman,Import,719970
Malta,Pakistan,Export,416957
Malta,Pakistan,Import,3150491
Malta,Qatar,Export,5582635
Malta,Qatar,Import,10116601
Malta,Saudi Arabia,Export,21409225
Malta,Saudi Arabia,Import,52808274
Malta,State of Palestine,Export,31180
Malta,State of Palestine,Import,14508
Malta,United Arab Emirates,Export,18464850
Malta,United Arab Emirates,Import,59737513
Malta,Yemen,Export,3879965
