yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2000,2000,Export,Mauritania,99,Commodities not elsewhere specified,Latin America and the Caribbean,Americas,35760,20.2540382,-9.2399263,17.925141963241547,-78.01492950057497
2000,2000,Export,Mauritania,99,Commodities not elsewhere specified,Northern America,Americas,80493,20.2540382,-9.2399263,43.897683433510366,-100.08947125585888
2000,2000,Export,Mauritania,99,Commodities not elsewhere specified,Southern Europe,Europe,55639,20.2540382,-9.2399263,40.12399607988535,20.742583178432696
2000,2000,Export,Mauritania,99,Commodities not elsewhere specified,Sub-Saharan Africa,Africa,40987,20.2540382,-9.2399263,6.06272746187266,22.727528470146083
2000,2000,Export,Mauritania,99,Commodities not elsewhere specified,Tunisia,Tunisia,837,20.2540382,-9.2399263,,
2000,2000,Export,Mauritania,99,Commodities not elsewhere specified,Western Europe,Europe,477021,20.2540382,-9.2399263,47.92172048214207,7.866753258497997
2000,2000,Export,Mauritania,99,Commodities not elsewhere specified,World,World,735531,20.2540382,-9.2399263,,
2000,2000,Export,Mauritania,99,Commodities not elsewhere specified, Algeria, Algeria,293,20.2540382,-9.2399263,,
2000,2000,Export,Mauritania,99,Commodities not elsewhere specified, Israel, Israel,8010,20.2540382,-9.2399263,,
2000,2000,Export,Mauritania,99,Commodities not elsewhere specified, Jordan, Jordan,1256,20.2540382,-9.2399263,,
2000,2000,Export,Mauritania,99,Commodities not elsewhere specified, Lebanon, Lebanon,6542,20.2540382,-9.2399263,,
2000,2000,Export,Mauritania,99,Commodities not elsewhere specified, Morocco, Morocco,4668,20.2540382,-9.2399263,,
