rtTitle,Subregion,rgDesc,TradeValue
Malta,Afghanistan,Export,1481
Malta,Algeria,Export,532925
Malta,Algeria,Import,3793
Malta,Algeria,Re-Export,50849
Malta,Armenia,Export,852
Malta,Armenia,Import,14950
Malta,Armenia,Re-Export,761
Malta,Azerbaijan,Export,6785
Malta,Azerbaijan,Import,8422
Malta,Bahrain,Export,710729
Malta,Bahrain,Import,7351831
Malta,Bahrain,Re-Export,176610
Malta,Cyprus,Export,571115
Malta,Cyprus,Import,2554543
Malta,Cyprus,Re-Export,169089
Malta,Djibouti,Export,3251787
Malta,Djibouti,Re-Export,1387
Malta,Georgia,Export,11161
Malta,Georgia,Re-Export,6378
Malta,Israel,Export,1332071
Malta,Israel,Import,7806025
Malta,Israel,Re-Export,272932
Malta,Jordan,Export,296246
Malta,Jordan,Import,73213
Malta,Jordan,Re-Export,912
Malta,Kuwait,Export,2018794
Malta,Kuwait,Import,6015350
Malta,Kuwait,Re-Export,371
Malta,Lebanon,Export,834252
Malta,Lebanon,Import,729896
Malta,Lebanon,Re-Export,52420
Malta,Libya,Export,35120568
Malta,Libya,Import,36966911
Malta,Libya,Re-Export,7873985
Malta,Mauritania,Export,76628
Malta,Mauritania,Import,20547
Malta,Mauritania,Re-Export,76628
Malta,Morocco,Export,1118270
Malta,Morocco,Import,3585889
Malta,Morocco,Re-Export,162327
Malta,Oman,Export,1763156
Malta,Oman,Import,36931
Malta,Oman,Re-Export,8783
Malta,Pakistan,Export,167028
Malta,Pakistan,Import,2223117
Malta,Pakistan,Re-Export,28834
Malta,Qatar,Export,502881
Malta,Qatar,Import,2183
Malta,Saudi Arabia,Export,8057379
Malta,Saudi Arabia,Import,352217
Malta,Saudi Arabia,Re-Export,64763
Malta,United Arab Emirates,Export,8051725
Malta,United Arab Emirates,Import,3778127
Malta,United Arab Emirates,Re-Export,479955
Malta,Yemen,Export,1745155
Malta,Yemen,Re-Export,30
