yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2006,2006,Import,Algeria,86,"Railway or tramway locomotives, rolling-stock and parts thereof",Central Asia,Asia,10842
2006,2006,Import,Algeria,86,"Railway or tramway locomotives, rolling-stock and parts thereof",Eastern Asia,Asia,1865148
2006,2006,Import,Algeria,86,"Railway or tramway locomotives, rolling-stock and parts thereof",Eastern Europe,Europe,214457
2006,2006,Import,Algeria,86,"Railway or tramway locomotives, rolling-stock and parts thereof",Northern Africa,Africa,13390
2006,2006,Import,Algeria,86,"Railway or tramway locomotives, rolling-stock and parts thereof",Northern America,Americas,883584
2006,2006,Import,Algeria,86,"Railway or tramway locomotives, rolling-stock and parts thereof",Northern Europe,Europe,589840
2006,2006,Import,Algeria,86,"Railway or tramway locomotives, rolling-stock and parts thereof",South-eastern Asia,Asia,41695
2006,2006,Import,Algeria,86,"Railway or tramway locomotives, rolling-stock and parts thereof",Southern Europe,Europe,6520942
2006,2006,Import,Algeria,86,"Railway or tramway locomotives, rolling-stock and parts thereof",Sub-Saharan Africa,Africa,18237
2006,2006,Import,Algeria,86,"Railway or tramway locomotives, rolling-stock and parts thereof",Western Asia,Asia,47857
2006,2006,Import,Algeria,86,"Railway or tramway locomotives, rolling-stock and parts thereof",Western Europe,Europe,9223574
2006,2006,Import,Algeria,86,"Railway or tramway locomotives, rolling-stock and parts thereof",World,World,19618356
