yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2012,2012,Import,Algeria,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",Central Asia,Asia,13939,28.0000272,2.9999825,39.89317229901691,61.060280637304274
2012,2012,Import,Algeria,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",Eastern Asia,Asia,36760234,28.0000272,2.9999825,37.977378106878206,73.97804075806764
2012,2012,Import,Algeria,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",Eastern Europe,Europe,64457,28.0000272,2.9999825,51.67568633314729,27.673469819741847
2012,2012,Import,Algeria,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",Egypt,Egypt,1446,28.0000272,2.9999825,,
2012,2012,Import,Algeria,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",Latin America and the Caribbean,Americas,47381,28.0000272,2.9999825,17.925141963241547,-78.01492950057497
2012,2012,Import,Algeria,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",Northern America,Americas,107969,28.0000272,2.9999825,43.897683433510366,-100.08947125585888
2012,2012,Import,Algeria,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",Northern Europe,Europe,22431,28.0000272,2.9999825,59.36075159783851,25.01346951967388
2012,2012,Import,Algeria,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",South-eastern Asia,Asia,376852,28.0000272,2.9999825,10.528384761701911,103.08333472012376
2012,2012,Import,Algeria,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",Southern Asia,Asia,12919,28.0000272,2.9999825,25.499703063807168,75.5024015339642
2012,2012,Import,Algeria,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",Southern Europe,Europe,826069,28.0000272,2.9999825,40.12399607988535,20.742583178432696
2012,2012,Import,Algeria,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",Sub-Saharan Africa,Africa,9191,28.0000272,2.9999825,6.06272746187266,22.727528470146083
2012,2012,Import,Algeria,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",Tunisia,Tunisia,62902,28.0000272,2.9999825,,
2012,2012,Import,Algeria,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",Western Asia,Asia,393479,28.0000272,2.9999825,26.42921218083572,52.86847103284948
2012,2012,Import,Algeria,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",Western Europe,Europe,2646649,28.0000272,2.9999825,47.92172048214207,7.866753258497997
2012,2012,Import,Algeria,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",World,World,42999972,28.0000272,2.9999825,,
2012,2012,Import,Algeria,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)", Jordan, Jordan,30,28.0000272,2.9999825,,
2012,2012,Import,Algeria,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)", Lebanon, Lebanon,239,28.0000272,2.9999825,,
2012,2012,Import,Algeria,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)", Morocco, Morocco,139783,28.0000272,2.9999825,,
2012,2012,Import,Algeria,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)", Pakistan, Pakistan,204669,28.0000272,2.9999825,,
2012,2012,Import,Algeria,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)", United Arab Emirates, United Arab Emirates,43149,28.0000272,2.9999825,,
