yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2015,2015.0,Import,Lebanon,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1646341690.0,,33.8750629,35.843409,-36.8535712,174.7456809
2015,2015.0,Import,Lebanon,Hungary,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10125795.0,,33.8750629,35.843409,47.1817585,19.5060937
2015,2015.0,Import,Lebanon,Indonesia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",14447304.0,,33.8750629,35.843409,-2.4833826,117.8902853
2015,2015.0,Import,Lebanon,Iran,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",259.0,,33.8750629,35.843409,32.6475314,54.5643516
2015,2015.0,Import,Lebanon,Ireland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9035.0,,33.8750629,35.843409,52.865196,-7.9794599
2015,2015.0,Import,Lebanon,Italy,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",20748197.0,,33.8750629,35.843409,42.6384261,12.674297
2015,2015.0,Import,Lebanon,Jamaica,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3790.0,,33.8750629,35.843409,18.1850507,-77.3947693
2015,2015.0,Import,Lebanon,Japan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",282957580.0,,33.8750629,35.843409,36.5748441,139.2394179
2015,2015.0,Import,Lebanon,Jordan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",14391.0,,33.8750629,35.843409,31.1667049,36.941628
2015,2015.0,Import,Lebanon,Dem. People's Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",202713.0,,33.8750629,35.843409,,
2015,2015.0,Import,Lebanon,Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",120533746.0,,33.8750629,35.843409,,
2015,2015.0,Import,Lebanon,Kuwait,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",460.0,,33.8750629,35.843409,29.2733964,47.4979476
2015,2015.0,Import,Lebanon,Lao People's Dem. Rep.,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",50.0,,33.8750629,35.843409,,
2015,2015.0,Import,Lebanon,Lebanon,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1492.0,,33.8750629,35.843409,33.8750629,35.843409
2015,2015.0,Import,Lebanon,Latvia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",472.0,,33.8750629,35.843409,56.8406494,24.7537645
2015,2015.0,Import,Lebanon,Lithuania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1487.0,,33.8750629,35.843409,55.3500003,23.7499997
2015,2015.0,Import,Lebanon,Luxembourg,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",12714.0,,33.8750629,35.843409,49.8158683,6.1296751
2015,2015.0,Import,Lebanon,Malawi,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",456.0,,33.8750629,35.843409,-13.2687204,33.9301963
2015,2015.0,Import,Lebanon,Malaysia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",706463.0,,33.8750629,35.843409,4.5693754,102.2656823
2015,2015.0,Import,Lebanon,Malta,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2601.0,,33.8750629,35.843409,35.8885993,14.4476911
2015,2015.0,Import,Lebanon,Mexico,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10867060.0,,33.8750629,35.843409,23.6585116,-102.0077097
2015,2015.0,Import,Lebanon,"Other Asia, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11267717.0,,33.8750629,35.843409,,
2015,2015.0,Import,Lebanon,Rep. of Moldova,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",180.0,,33.8750629,35.843409,,
2015,2015.0,Import,Lebanon,Montenegro,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",53.0,,33.8750629,35.843409,42.9868853,19.5180992
2015,2015.0,Import,Lebanon,Morocco,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7237117.0,,33.8750629,35.843409,31.1728205,-7.3362482
2015,2015.0,Import,Lebanon,Nepal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",20.0,,33.8750629,35.843409,28.1083929,84.0917139
2015,2015.0,Import,Lebanon,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1954183.0,,33.8750629,35.843409,52.2434979,5.6343227
2015,2015.0,Import,Lebanon,New Zealand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8151.0,,33.8750629,35.843409,-41.5000831,172.8344077
2015,2015.0,Import,Lebanon,Norway,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",77696.0,,33.8750629,35.843409,60.5000209,9.0999715
2015,2015.0,Import,Lebanon,Marshall Isds,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",556.0,,33.8750629,35.843409,,
2015,2015.0,Import,Lebanon,Pakistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2993.0,,33.8750629,35.843409,30.3308401,71.247499
2015,2015.0,Import,Lebanon,Philippines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",78063.0,,33.8750629,35.843409,12.7503486,122.7312101
2015,2015.0,Import,Lebanon,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2570242.0,,33.8750629,35.843409,52.215933,19.134422
2015,2015.0,Import,Lebanon,Portugal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",287677.0,,33.8750629,35.843409,39.6621648,-8.1353519
2015,2015.0,Import,Lebanon,Qatar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",212.0,,33.8750629,35.843409,25.3336984,51.2295295
2015,2015.0,Import,Lebanon,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",13479871.0,,33.8750629,35.843409,45.9852129,24.6859225
2015,2015.0,Import,Lebanon,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2809770.0,,33.8750629,35.843409,64.6863136,97.7453061
2015,2015.0,Import,Lebanon,San Marino,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",911.0,,33.8750629,35.843409,43.9458623,12.458306
2015,2015.0,Import,Lebanon,Saudi Arabia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5929.0,,33.8750629,35.843409,25.6242618,42.3528328
2015,2015.0,Import,Lebanon,Serbia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",357333.0,,33.8750629,35.843409,44.1534121,20.55144
2015,2015.0,Import,Lebanon,Sierra Leone,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",53289.0,,33.8750629,35.843409,8.6400349,-11.8400269
2015,2015.0,Import,Lebanon,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",50087722.0,,33.8750629,35.843409,22.3511148,78.6677428
2015,2015.0,Import,Lebanon,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",130959.0,,33.8750629,35.843409,1.357107,103.8194992
2015,2015.0,Import,Lebanon,Slovakia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",20061298.0,,33.8750629,35.843409,48.7411522,19.4528646
2015,2015.0,Import,Lebanon,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",236670.0,,33.8750629,35.843409,15.9266657,107.9650855
2015,2015.0,Import,Lebanon,Slovenia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",146679.0,,33.8750629,35.843409,45.8133113,14.4808369
2015,2015.0,Import,Lebanon,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1517236.0,,33.8750629,35.843409,-28.8166236,24.991639
2015,2015.0,Import,Lebanon,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",14100237.0,,33.8750629,35.843409,39.3260685,-4.8379791
2015,2015.0,Import,Lebanon,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6363951.0,,33.8750629,35.843409,59.6749712,14.5208584
2015,2015.0,Import,Lebanon,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",644001.0,,33.8750629,35.843409,46.7985624,8.2319736
2015,2015.0,Import,Lebanon,Syria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",78075.0,,33.8750629,35.843409,34.6401861,39.0494106
2015,2015.0,Import,Lebanon,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",52701372.0,,33.8750629,35.843409,14.8971921,100.83273
2015,2015.0,Import,Lebanon,Tokelau,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1906.0,,33.8750629,35.843409,-9.1676396,-171.819687
2015,2015.0,Import,Lebanon,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",861771.0,,33.8750629,35.843409,24.0002488,53.9994829
2015,2015.0,Import,Lebanon,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",84551.0,,33.8750629,35.843409,33.8439408,9.400138
2015,2015.0,Import,Lebanon,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",34773545.0,,33.8750629,35.843409,38.9597594,34.9249653
2015,2015.0,Import,Lebanon,Turkmenistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2286.0,,33.8750629,35.843409,39.3763807,59.3924609
2015,2015.0,Import,Lebanon,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",32309.0,,33.8750629,35.843409,49.4871968,31.2718321
2015,2015.0,Import,Lebanon,North Macedonia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",31489.0,,33.8750629,35.843409,41.6171214,21.7168387
2015,2015.0,Import,Lebanon,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",101005.0,,33.8750629,35.843409,26.2540493,29.2675469
2015,2015.0,Import,Lebanon,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",121909712.0,,33.8750629,35.843409,54.7023545,-3.2765753
2015,2015.0,Import,Lebanon,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",272861841.0,,33.8750629,35.843409,39.7837304,-100.445882
2015,2015.0,Import,Lebanon,Venezuela,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6812.0,,33.8750629,35.843409,8.0018709,-66.1109318
2015,2015.0,Import,Lebanon,"Areas, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",19738.0,,33.8750629,35.843409,,
