yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2000,2000,Export,Kuwait,94,"Furniture, lighting, signs, prefabricated buildings",Australia and New Zealand,Oceania,78986
2000,2000,Export,Kuwait,94,"Furniture, lighting, signs, prefabricated buildings",Central Asia,Asia,3507
2000,2000,Export,Kuwait,94,"Furniture, lighting, signs, prefabricated buildings",Eastern Asia,Asia,27023
2000,2000,Export,Kuwait,94,"Furniture, lighting, signs, prefabricated buildings",Eastern Europe,Europe,24846
2000,2000,Export,Kuwait,94,"Furniture, lighting, signs, prefabricated buildings",Latin America and the Caribbean,Americas,35045
2000,2000,Export,Kuwait,94,"Furniture, lighting, signs, prefabricated buildings",Northern Africa,Africa,271544
2000,2000,Export,Kuwait,94,"Furniture, lighting, signs, prefabricated buildings",Northern America,Americas,441142
2000,2000,Export,Kuwait,94,"Furniture, lighting, signs, prefabricated buildings",Northern Europe,Europe,529352
2000,2000,Export,Kuwait,94,"Furniture, lighting, signs, prefabricated buildings",South-eastern Asia,Asia,345242
2000,2000,Export,Kuwait,94,"Furniture, lighting, signs, prefabricated buildings",Southern Asia,Asia,1655707
2000,2000,Export,Kuwait,94,"Furniture, lighting, signs, prefabricated buildings",Southern Europe,Europe,214493
2000,2000,Export,Kuwait,94,"Furniture, lighting, signs, prefabricated buildings",Sub-Saharan Africa,Africa,136888
2000,2000,Export,Kuwait,94,"Furniture, lighting, signs, prefabricated buildings",Western Asia,Asia,67474
2000,2000,Export,Kuwait,94,"Furniture, lighting, signs, prefabricated buildings",Western Europe,Europe,258160
2000,2000,Export,Kuwait,94,"Furniture, lighting, signs, prefabricated buildings",World,World,12432282
