yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2000,2000,Re-Export,Cyprus,48,"Paper & paperboard, articles of pulp, paper and board",Australia and New Zealand,Oceania,3812
2000,2000,Re-Export,Cyprus,48,"Paper & paperboard, articles of pulp, paper and board",Eastern Asia,Asia,594
2000,2000,Re-Export,Cyprus,48,"Paper & paperboard, articles of pulp, paper and board",Eastern Europe,Europe,5067
2000,2000,Re-Export,Cyprus,48,"Paper & paperboard, articles of pulp, paper and board",Northern Africa,Africa,73163
2000,2000,Re-Export,Cyprus,48,"Paper & paperboard, articles of pulp, paper and board",Northern America,Americas,2222
2000,2000,Re-Export,Cyprus,48,"Paper & paperboard, articles of pulp, paper and board",Northern Europe,Europe,27995
2000,2000,Re-Export,Cyprus,48,"Paper & paperboard, articles of pulp, paper and board",South-eastern Asia,Asia,226
2000,2000,Re-Export,Cyprus,48,"Paper & paperboard, articles of pulp, paper and board",Southern Asia,Asia,620
2000,2000,Re-Export,Cyprus,48,"Paper & paperboard, articles of pulp, paper and board",Southern Europe,Europe,49071
2000,2000,Re-Export,Cyprus,48,"Paper & paperboard, articles of pulp, paper and board",Sub-Saharan Africa,Africa,2811
2000,2000,Re-Export,Cyprus,48,"Paper & paperboard, articles of pulp, paper and board",Western Asia,Asia,26319
2000,2000,Re-Export,Cyprus,48,"Paper & paperboard, articles of pulp, paper and board",Western Europe,Europe,76926
2000,2000,Re-Export,Cyprus,48,"Paper & paperboard, articles of pulp, paper and board",World,World,397420
