yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2009,2009,Import,Algeria,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Asia,Asia,2237459,28.0000272,2.9999825,37.977378106878206,73.97804075806764
2009,2009,Import,Algeria,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Europe,Europe,3526,28.0000272,2.9999825,51.67568633314729,27.673469819741847
2009,2009,Import,Algeria,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Latin America and the Caribbean,Americas,3468,28.0000272,2.9999825,17.925141963241547,-78.01492950057497
2009,2009,Import,Algeria,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern Africa,Africa,39,28.0000272,2.9999825,19.569604022535763,12.47761721199581
2009,2009,Import,Algeria,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern America,Americas,1456656,28.0000272,2.9999825,43.897683433510366,-100.08947125585888
2009,2009,Import,Algeria,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern Europe,Europe,162250,28.0000272,2.9999825,59.36075159783851,25.01346951967388
2009,2009,Import,Algeria,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Europe,Europe,2005576,28.0000272,2.9999825,40.12399607988535,20.742583178432696
2009,2009,Import,Algeria,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Asia,Asia,7002,28.0000272,2.9999825,26.42921218083572,52.86847103284948
2009,2009,Import,Algeria,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,1358596,28.0000272,2.9999825,47.92172048214207,7.866753258497997
2009,2009,Import,Algeria,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,7358655,28.0000272,2.9999825,,
