rtTitle,Subregion,rgDesc,TradeValue
Oman,Afghanistan,Export,140418
Oman,Afghanistan,Re-Export,140418
Oman,Algeria,Export,3585032
Oman,Algeria,Import,23086
Oman,Algeria,Re-Export,883978
Oman,Armenia,Export,15355
Oman,Armenia,Re-Export,15355
Oman,Azerbaijan,Export,4618
Oman,Azerbaijan,Re-Export,4618
Oman,Bahrain,Export,73650544
Oman,Bahrain,Import,264010819
Oman,Bahrain,Re-Export,4622599
Oman,Comoros,Export,2860130
Oman,Comoros,Re-Export,1650381
Oman,Cyprus,Export,673727
Oman,Cyprus,Import,35485996
Oman,Cyprus,Re-Export,10730
Oman,Djibouti,Export,26849929
Oman,Djibouti,Import,1109351
Oman,Djibouti,Re-Export,8231522
Oman,Georgia,Export,35294
Oman,Georgia,Import,3113816
Oman,Iraq,Export,456399418
Oman,Iraq,Import,221922609
Oman,Iraq,Re-Export,343469040
Oman,Jordan,Export,41879204
Oman,Jordan,Import,62742291
Oman,Jordan,Re-Export,2533896
Oman,Kuwait,Export,194159649
Oman,Kuwait,Import,183833421
Oman,Kuwait,Re-Export,41090893
Oman,Lebanon,Export,13235732
Oman,Lebanon,Import,43088149
Oman,Lebanon,Re-Export,1049901
Oman,Libya,Export,46352688
Oman,Libya,Re-Export,40998877
Oman,Malta,Export,569561
Oman,Malta,Import,17276441
Oman,Malta,Re-Export,7945
Oman,Mauritania,Export,181397
Oman,Mauritania,Re-Export,158516
Oman,Morocco,Export,13379070
Oman,Morocco,Import,9266339
Oman,Morocco,Re-Export,755081
Oman,Pakistan,Export,382250950
Oman,Pakistan,Import,239384399
Oman,Pakistan,Re-Export,240036474
Oman,Qatar,Export,271643420
Oman,Qatar,Import,512398434
Oman,Qatar,Re-Export,42001149
Oman,Saudi Arabia,Export,1709649731
Oman,Saudi Arabia,Import,1106345680
Oman,Saudi Arabia,Re-Export,814067834
Oman,State of Palestine,Import,149809
Oman,United Arab Emirates,Export,3952355451
Oman,United Arab Emirates,Import,3504398854
Oman,United Arab Emirates,Re-Export,2501883716
Oman,World,Export,34757639726
Oman,World,Import,26935969898
Oman,World,Re-Export,6633139604
Oman,Yemen,Export,22836
Oman,Yemen,Import,21838212
Oman,Yemen,Re-Export,22836
