rtTitle,Subregion,rgDesc,TradeValue
Pakistan,Afghanistan,Export,1061993135
Pakistan,Afghanistan,Import,53217659
Pakistan,Afghanistan,Re-Export,304463
Pakistan,Afghanistan,Re-Import,79518
Pakistan,Algeria,Export,12664111
Pakistan,Algeria,Import,679140
Pakistan,Armenia,Export,411467
Pakistan,Armenia,Import,894840
Pakistan,Azerbaijan,Export,2320205
Pakistan,Azerbaijan,Import,1039489
Pakistan,Bahrain,Export,41638984
Pakistan,Bahrain,Import,44056960
Pakistan,Bahrain,Re-Export,1179999
Pakistan,Bahrain,Re-Import,34546
Pakistan,Comoros,Export,6667383
Pakistan,Comoros,Import,65873
Pakistan,Cyprus,Export,7564935
Pakistan,Cyprus,Import,1458956
Pakistan,Djibouti,Export,3709816
Pakistan,Djibouti,Import,900009
Pakistan,Georgia,Export,540717
Pakistan,Georgia,Import,460993
Pakistan,Iraq,Export,17521479
Pakistan,Iraq,Import,1384364
Pakistan,Jordan,Export,25623991
Pakistan,Jordan,Import,39552587
Pakistan,Jordan,Re-Export,3047387
Pakistan,Jordan,Re-Import,13852
Pakistan,Kuwait,Export,77441302
Pakistan,Kuwait,Import,1264213884
Pakistan,Kuwait,Re-Export,126913
Pakistan,Lebanon,Export,21298968
Pakistan,Lebanon,Import,14735451
Pakistan,Libya,Export,3377299
Pakistan,Libya,Import,1101450
Pakistan,Libya,Re-Export,30962
Pakistan,Malta,Export,2017658
Pakistan,Malta,Import,405091
Pakistan,Mauritania,Export,3691225
Pakistan,Mauritania,Import,16313
Pakistan,Morocco,Export,13538767
Pakistan,Morocco,Import,154122491
Pakistan,Morocco,Re-Import,78909
Pakistan,Oman,Export,51513278
Pakistan,Oman,Import,34694525
Pakistan,Oman,Re-Export,38647
Pakistan,Oman,Re-Import,43586
Pakistan,Pakistan,Import,474
Pakistan,Pakistan,Re-Import,474
Pakistan,Qatar,Export,40344748
Pakistan,Qatar,Import,326589766
Pakistan,Qatar,Re-Export,139935
Pakistan,Saudi Arabia,Export,354848845
Pakistan,Saudi Arabia,Import,2649774428
Pakistan,Saudi Arabia,Re-Export,2470118
Pakistan,Saudi Arabia,Re-Import,19328
Pakistan,State of Palestine,Export,846544
Pakistan,United Arab Emirates,Export,1255928195
Pakistan,United Arab Emirates,Import,2475663171
Pakistan,United Arab Emirates,Re-Export,45716629
Pakistan,United Arab Emirates,Re-Import,3117259
Pakistan,Yemen,Export,58486871
Pakistan,Yemen,Import,3169754
Pakistan,Yemen,Re-Export,18819
