rtTitle,Subregion,rgDesc,TradeValue
Jordan,Afghanistan,Export,273358
Jordan,Afghanistan,Import,1322601
Jordan,Algeria,Export,69548437
Jordan,Algeria,Import,286856
Jordan,Algeria,Re-Export,2662499
Jordan,Armenia,Export,9985
Jordan,Azerbaijan,Export,1604371
Jordan,Azerbaijan,Re-Export,220644
Jordan,Bahrain,Export,22998701
Jordan,Bahrain,Import,34088274
Jordan,Bahrain,Re-Export,820511
Jordan,Cyprus,Export,1663982
Jordan,Cyprus,Import,11276233
Jordan,Cyprus,Re-Export,197130
Jordan,Djibouti,Export,806103
Jordan,Djibouti,Import,8568
Jordan,Djibouti,Re-Export,355459
Jordan,Georgia,Export,110300
Jordan,Georgia,Import,21867
Jordan,Georgia,Re-Export,19165
Jordan,Iraq,Export,584200422
Jordan,Iraq,Import,7333922
Jordan,Iraq,Re-Export,172465708
Jordan,Israel,Export,131116972
Jordan,Israel,Import,139040592
Jordan,Israel,Re-Export,12055178
Jordan,Kuwait,Export,96644109
Jordan,Kuwait,Import,35107480
Jordan,Kuwait,Re-Export,3596510
Jordan,Lebanon,Export,74873804
Jordan,Lebanon,Import,79764414
Jordan,Lebanon,Re-Export,9109944
Jordan,Libya,Export,26089395
Jordan,Libya,Import,472621
Jordan,Libya,Re-Export,5751941
Jordan,Malta,Export,48627
Jordan,Malta,Import,716848
Jordan,Mauritania,Export,347489
Jordan,Mauritania,Import,131545
Jordan,Mauritania,Re-Export,69989
Jordan,Morocco,Export,4013794
Jordan,Morocco,Import,18526196
Jordan,Morocco,Re-Export,99891
Jordan,Oman,Export,21691076
Jordan,Oman,Import,14414565
Jordan,Oman,Re-Export,3755451
Jordan,Pakistan,Export,7150364
Jordan,Pakistan,Import,22382064
Jordan,Pakistan,Re-Export,510371
Jordan,Qatar,Export,50993224
Jordan,Qatar,Import,6242281
Jordan,Qatar,Re-Export,3086647
Jordan,Saudi Arabia,Export,363927170
Jordan,Saudi Arabia,Import,2923344125
Jordan,Saudi Arabia,Re-Export,12931249
Jordan,State of Palestine,Export,36887969
Jordan,State of Palestine,Import,21948274
Jordan,State of Palestine,Re-Export,4679848
Jordan,United Arab Emirates,Export,291384450
Jordan,United Arab Emirates,Import,212674858
Jordan,United Arab Emirates,Re-Export,47449675
Jordan,Yemen,Export,36127768
Jordan,Yemen,Import,4206231
Jordan,Yemen,Re-Export,1384151
