yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2003,2003,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Australia and New Zealand,Oceania,510,38.9597594,34.9249653,-16.85099460447687,133.4130365630627
2003,2003,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Central Asia,Asia,1786035,38.9597594,34.9249653,39.89317229901691,61.060280637304274
2003,2003,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,19131,38.9597594,34.9249653,37.977378106878206,73.97804075806764
2003,2003,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,4731157,38.9597594,34.9249653,51.67568633314729,27.673469819741847
2003,2003,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Egypt,Egypt,378153,38.9597594,34.9249653,,
2003,2003,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Latin America and the Caribbean,Americas,38556,38.9597594,34.9249653,17.925141963241547,-78.01492950057497
2003,2003,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,281044,38.9597594,34.9249653,43.897683433510366,-100.08947125585888
2003,2003,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,190843,38.9597594,34.9249653,59.36075159783851,25.01346951967388
2003,2003,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,South-eastern Asia,Asia,3630,38.9597594,34.9249653,10.528384761701911,103.08333472012376
2003,2003,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Asia,Asia,2794238,38.9597594,34.9249653,25.499703063807168,75.5024015339642
2003,2003,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,2090554,38.9597594,34.9249653,40.12399607988535,20.742583178432696
2003,2003,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Sub-Saharan Africa,Africa,66676,38.9597594,34.9249653,6.06272746187266,22.727528470146083
2003,2003,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Tunisia,Tunisia,260,38.9597594,34.9249653,,
2003,2003,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,475106,38.9597594,34.9249653,26.42921218083572,52.86847103284948
2003,2003,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,1738903,38.9597594,34.9249653,47.92172048214207,7.866753258497997
2003,2003,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,19558520,38.9597594,34.9249653,,
2003,2003,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Afghanistan, Afghanistan,21069,38.9597594,34.9249653,,
2003,2003,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Algeria, Algeria,307659,38.9597594,34.9249653,,
2003,2003,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Azerbaijan, Azerbaijan,1224351,38.9597594,34.9249653,,
2003,2003,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Bahrain, Bahrain,2929,38.9597594,34.9249653,,
2003,2003,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Cyprus, Cyprus,389239,38.9597594,34.9249653,,
2003,2003,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Georgia, Georgia,769047,38.9597594,34.9249653,,
2003,2003,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Iraq, Iraq,258238,38.9597594,34.9249653,,
2003,2003,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Israel, Israel,506733,38.9597594,34.9249653,,
2003,2003,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Jordan, Jordan,109852,38.9597594,34.9249653,,
2003,2003,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Kuwait, Kuwait,10655,38.9597594,34.9249653,,
2003,2003,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Lebanon, Lebanon,322357,38.9597594,34.9249653,,
2003,2003,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Libya, Libya,63294,38.9597594,34.9249653,,
2003,2003,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Morocco, Morocco,37744,38.9597594,34.9249653,,
2003,2003,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Pakistan, Pakistan,17619,38.9597594,34.9249653,,
2003,2003,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Qatar, Qatar,964,38.9597594,34.9249653,,
2003,2003,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Saudi Arabia, Saudi Arabia,161732,38.9597594,34.9249653,,
2003,2003,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, United Arab Emirates, United Arab Emirates,177609,38.9597594,34.9249653,,
2003,2003,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Yemen, Yemen,9934,38.9597594,34.9249653,,
