yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2009,2009,Import,Afghanistan,11,Products of the milling industry; malt; starches; inulin,Central Asia,Asia,323192101,33.7680065,66.2385139,39.89317229901691,61.060280637304274
2009,2009,Import,Afghanistan,11,Products of the milling industry; malt; starches; inulin,Eastern Asia,Asia,219938,33.7680065,66.2385139,37.977378106878206,73.97804075806764
2009,2009,Import,Afghanistan,11,Products of the milling industry; malt; starches; inulin,Eastern Europe,Europe,34643745,33.7680065,66.2385139,51.67568633314729,27.673469819741847
2009,2009,Import,Afghanistan,11,Products of the milling industry; malt; starches; inulin,Northern America,Americas,80034,33.7680065,66.2385139,43.897683433510366,-100.08947125585888
2009,2009,Import,Afghanistan,11,Products of the milling industry; malt; starches; inulin,Southern Asia,Asia,645061,33.7680065,66.2385139,25.499703063807168,75.5024015339642
2009,2009,Import,Afghanistan,11,Products of the milling industry; malt; starches; inulin,Western Asia,Asia,3515,33.7680065,66.2385139,26.42921218083572,52.86847103284948
2009,2009,Import,Afghanistan,11,Products of the milling industry; malt; starches; inulin,World,World,359928686,33.7680065,66.2385139,,
