yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2016,2016.0,Re-Export,Georgia,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,27134.0,,32.3293809,-83.1137366,-36.8535712,174.7456809
2016,2016.0,Re-Export,Georgia,Azerbaijan,35.0,Albuminoidal substances; modified starches; glues; enzymes,4768.0,,32.3293809,-83.1137366,40.3936294,47.7872508
2016,2016.0,Re-Export,Georgia,Armenia,35.0,Albuminoidal substances; modified starches; glues; enzymes,21603.0,,32.3293809,-83.1137366,40.7696272,44.6736646
2016,2016.0,Re-Export,Georgia,Iran,35.0,Albuminoidal substances; modified starches; glues; enzymes,763.0,,32.3293809,-83.1137366,32.6475314,54.5643516
