rtTitle,Subregion,rgDesc,TradeValue
Morocco,Afghanistan,Export,42434
Morocco,Afghanistan,Import,13547
Morocco,Algeria,Export,32623630
Morocco,Algeria,Import,161256613
Morocco,Armenia,Export,55403
Morocco,Azerbaijan,Export,48392
Morocco,Azerbaijan,Import,18628
Morocco,Bahrain,Export,717576
Morocco,Bahrain,Import,15789874
Morocco,Comoros,Export,755299
Morocco,Comoros,Import,44020
Morocco,Cyprus,Export,693227
Morocco,Cyprus,Import,690645
Morocco,Djibouti,Export,104923
Morocco,Djibouti,Import,35114
Morocco,Georgia,Export,63487
Morocco,Georgia,Import,541043
Morocco,Iraq,Export,418144
Morocco,Iraq,Import,66764334
Morocco,Jordan,Export,14422469
Morocco,Jordan,Import,2236896
Morocco,Kuwait,Export,3534457
Morocco,Kuwait,Import,22495726
Morocco,Lebanon,Export,15132757
Morocco,Lebanon,Import,8631043
Morocco,Libya,Export,30479108
Morocco,Libya,Import,46431103
Morocco,Malta,Export,1849827
Morocco,Malta,Import,8003240
Morocco,Mauritania,Export,22185767
Morocco,Mauritania,Import,2170980
Morocco,Oman,Export,931538
Morocco,Oman,Import,1727433
Morocco,Pakistan,Export,78850330
Morocco,Pakistan,Import,13068074
Morocco,Qatar,Export,1291271
Morocco,Qatar,Import,23208419
Morocco,Saudi Arabia,Export,58510362
Morocco,Saudi Arabia,Import,955852571
Morocco,United Arab Emirates,Export,13582982
Morocco,United Arab Emirates,Import,52702986
Morocco,Yemen,Export,5709405
Morocco,Yemen,Import,16544583
