yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2012,2012,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Australia and New Zealand,Oceania,1301961,24.0002488,53.9994829,-16.85099460447687,133.4130365630627
2012,2012,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,16493,24.0002488,53.9994829,47.92172048214207,7.866753258497997
2012,2012,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,40556205,24.0002488,53.9994829,,
2012,2012,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Afghanistan, Afghanistan,705887,24.0002488,53.9994829,,
2012,2012,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Algeria, Algeria,631974,24.0002488,53.9994829,,
2012,2012,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Azerbaijan, Azerbaijan,213033,24.0002488,53.9994829,,
2012,2012,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Bahrain, Bahrain,417682,24.0002488,53.9994829,,
2012,2012,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Comoros, Comoros,7958,24.0002488,53.9994829,,
2012,2012,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Cyprus, Cyprus,291,24.0002488,53.9994829,,
2012,2012,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Djibouti, Djibouti,209864,24.0002488,53.9994829,,
2012,2012,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Georgia, Georgia,8752,24.0002488,53.9994829,,
2012,2012,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Iraq, Iraq,2193720,24.0002488,53.9994829,,
2012,2012,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Jordan, Jordan,422751,24.0002488,53.9994829,,
2012,2012,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Kuwait, Kuwait,2721593,24.0002488,53.9994829,,
2012,2012,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Lebanon, Lebanon,571285,24.0002488,53.9994829,,
2012,2012,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Libya, Libya,125207,24.0002488,53.9994829,,
2012,2012,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Malta, Malta,1131,24.0002488,53.9994829,,
2012,2012,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Mauritania, Mauritania,5390,24.0002488,53.9994829,,
2012,2012,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Morocco, Morocco,90978,24.0002488,53.9994829,,
2012,2012,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Oman, Oman,3296048,24.0002488,53.9994829,,
2012,2012,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Pakistan, Pakistan,1183032,24.0002488,53.9994829,,
2012,2012,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Qatar, Qatar,684459,24.0002488,53.9994829,,
2012,2012,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Saudi Arabia, Saudi Arabia,4671395,24.0002488,53.9994829,,
2012,2012,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Yemen, Yemen,400354,24.0002488,53.9994829,,
