yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2006,2006,Import,Syria,11,Products of the milling industry; malt; starches; inulin,Eastern Asia,Asia,67288,,,37.977378106878206,73.97804075806764
2006,2006,Import,Syria,11,Products of the milling industry; malt; starches; inulin,Northern Africa,Africa,34472,,,19.569604022535763,12.47761721199581
2006,2006,Import,Syria,11,Products of the milling industry; malt; starches; inulin,Northern America,Americas,376868,,,43.897683433510366,-100.08947125585888
2006,2006,Import,Syria,11,Products of the milling industry; malt; starches; inulin,Northern Europe,Europe,363492,,,59.36075159783851,25.01346951967388
2006,2006,Import,Syria,11,Products of the milling industry; malt; starches; inulin,Southern Europe,Europe,28366,,,40.12399607988535,20.742583178432696
2006,2006,Import,Syria,11,Products of the milling industry; malt; starches; inulin,Western Asia,Asia,575535,,,26.42921218083572,52.86847103284948
2006,2006,Import,Syria,11,Products of the milling industry; malt; starches; inulin,Western Europe,Europe,275982,,,47.92172048214207,7.866753258497997
2006,2006,Import,Syria,11,Products of the milling industry; malt; starches; inulin,World,World,3948071,,,,
