yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2001,2001,Export,Comoros,25,"Salt, sulphur, earth, stone, plaster, lime and cement",Sub-Saharan Africa,Africa,403
2001,2001,Export,Comoros,25,"Salt, sulphur, earth, stone, plaster, lime and cement",World,World,403
