yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2010,2010,Import,Afghanistan,25,Salt; sulfur; earths and stone; plastering materials,Eastern Asia,Asia,74416,33.7680065,66.2385139,37.977378106878206,73.97804075806764
2010,2010,Import,Afghanistan,25,Salt; sulfur; earths and stone; plastering materials,Southern Asia,Asia,17523,33.7680065,66.2385139,25.499703063807168,75.5024015339642
2010,2010,Import,Afghanistan,25,Salt; sulfur; earths and stone; plastering materials,World,World,342444,33.7680065,66.2385139,,
2010,2010,Import,Afghanistan,25,Salt; sulfur; earths and stone; plastering materials,Pakistan, Pakistan,190372,33.7680065,66.2385139,,
2010,2010,Import,Afghanistan,25,Salt; sulfur; earths and stone; plastering materials,United Arab Emirates, United Arab Emirates,1626,33.7680065,66.2385139,,
