yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2009,2009.0,Import,Libya,World,36.0,Explosives; pyrotechnic products; matches,7414073.0,,26.8234472,18.1236723,-36.8535712,174.7456809
2009,2009.0,Import,Libya,Canada,36.0,Explosives; pyrotechnic products; matches,45077.0,,26.8234472,18.1236723,61.0666922,-107.991707
2009,2009.0,Import,Libya,Germany,36.0,Explosives; pyrotechnic products; matches,700424.0,,26.8234472,18.1236723,51.1638175,10.4478313
2009,2009.0,Import,Libya,Netherlands,36.0,Explosives; pyrotechnic products; matches,383290.0,,26.8234472,18.1236723,52.2434979,5.6343227
2009,2009.0,Import,Libya,Sweden,36.0,Explosives; pyrotechnic products; matches,34650.0,,26.8234472,18.1236723,59.6749712,14.5208584
2009,2009.0,Import,Libya,Tunisia,36.0,Explosives; pyrotechnic products; matches,4486838.0,,26.8234472,18.1236723,33.8439408,9.400138
2009,2009.0,Import,Libya,Egypt,36.0,Explosives; pyrotechnic products; matches,5211.0,,26.8234472,18.1236723,26.2540493,29.2675469
2009,2009.0,Import,Libya,USA,36.0,Explosives; pyrotechnic products; matches,1758583.0,,26.8234472,18.1236723,39.7837304,-100.445882
