rtTitle,Subregion,rgDesc,TradeValue
Malta,Afghanistan,Export,3767574
Malta,Afghanistan,Import,88675
Malta,Algeria,Export,430399
Malta,Armenia,Import,38427
Malta,Azerbaijan,Export,10557
Malta,Azerbaijan,Import,546060
Malta,Bahrain,Export,648744
Malta,Bahrain,Import,168919
Malta,Bahrain,Re-Export,16643
Malta,Cyprus,Export,1331331
Malta,Cyprus,Import,1287973
Malta,Cyprus,Re-Export,169089
Malta,Djibouti,Export,735894
Malta,Djibouti,Import,5228
Malta,Georgia,Export,92282
Malta,Georgia,Import,23665
Malta,Georgia,Re-Export,2773
Malta,Israel,Export,466064
Malta,Israel,Import,4135125
Malta,Israel,Re-Export,27131
Malta,Jordan,Export,341987
Malta,Jordan,Import,25880
Malta,Kuwait,Export,2116540
Malta,Kuwait,Import,40567
Malta,Lebanon,Export,1274903
Malta,Lebanon,Import,297232
Malta,Lebanon,Re-Export,68573
Malta,Libya,Export,43780741
Malta,Libya,Import,119377675
Malta,Libya,Re-Export,6848148
Malta,Morocco,Export,592040
Malta,Morocco,Import,1351444
Malta,Morocco,Re-Export,196134
Malta,Oman,Export,1331242
Malta,Oman,Import,339793
Malta,Pakistan,Export,558663
Malta,Pakistan,Import,2341924
Malta,Pakistan,Re-Export,197880
Malta,Qatar,Export,283434
Malta,Saudi Arabia,Export,9942060
Malta,Saudi Arabia,Import,250346
Malta,Saudi Arabia,Re-Export,2784
Malta,United Arab Emirates,Export,9122531
Malta,United Arab Emirates,Import,347681
Malta,United Arab Emirates,Re-Export,295550
Malta,World,Export,1745572624
Malta,World,Import,2790756871
Malta,World,Re-Export,165538105
Malta,Yemen,Export,1171513
Malta,Yemen,Import,2169
