yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2015,2015.0,Export,Pakistan,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",45020323.0,,30.3308401,71.247499,-36.8535712,174.7456809
2015,2015.0,Export,Pakistan,Greece,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3012.0,,30.3308401,71.247499,38.9953683,21.9877132
2015,2015.0,Export,Pakistan,Guinea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4784.0,,30.3308401,71.247499,10.7226226,-10.7083587
2015,2015.0,Export,Pakistan,Guyana,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",29840.0,,30.3308401,71.247499,4.8417097,-58.6416891
2015,2015.0,Export,Pakistan,"China, Hong Kong SAR",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",36906.0,,30.3308401,71.247499,22.350627,114.1849161
2015,2015.0,Export,Pakistan,Hungary,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3173.0,,30.3308401,71.247499,47.1817585,19.5060937
2015,2015.0,Export,Pakistan,Ireland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",253099.0,,30.3308401,71.247499,52.865196,-7.9794599
2015,2015.0,Export,Pakistan,Italy,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2224394.0,,30.3308401,71.247499,42.6384261,12.674297
2015,2015.0,Export,Pakistan,Côte d'Ivoire,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",14109.0,,30.3308401,71.247499,7.9897371,-5.5679458
2015,2015.0,Export,Pakistan,Japan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",191855.0,,30.3308401,71.247499,36.5748441,139.2394179
2015,2015.0,Export,Pakistan,Kazakhstan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",20812.0,,30.3308401,71.247499,48.1012954,66.7780818
2015,2015.0,Export,Pakistan,Jordan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",571190.0,,30.3308401,71.247499,31.1667049,36.941628
2015,2015.0,Export,Pakistan,Kenya,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3539443.0,,30.3308401,71.247499,1.4419683,38.4313975
2015,2015.0,Export,Pakistan,Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",19923.0,,30.3308401,71.247499,,
2015,2015.0,Export,Pakistan,Kuwait,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",130639.0,,30.3308401,71.247499,29.2733964,47.4979476
2015,2015.0,Export,Pakistan,Libya,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",81772.0,,30.3308401,71.247499,26.8234472,18.1236723
2015,2015.0,Export,Pakistan,Madagascar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",13169.0,,30.3308401,71.247499,-18.9249604,46.4416422
2015,2015.0,Export,Pakistan,Malawi,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",592.0,,30.3308401,71.247499,-13.2687204,33.9301963
2015,2015.0,Export,Pakistan,Malaysia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",21738.0,,30.3308401,71.247499,4.5693754,102.2656823
2015,2015.0,Export,Pakistan,Mali,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",15072.0,,30.3308401,71.247499,16.3700359,-2.2900239
2015,2015.0,Export,Pakistan,Malta,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",978.0,,30.3308401,71.247499,35.8885993,14.4476911
2015,2015.0,Export,Pakistan,Mauritius,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7469.0,,30.3308401,71.247499,-20.2759451,57.5703566
2015,2015.0,Export,Pakistan,Mexico,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",72077.0,,30.3308401,71.247499,23.6585116,-102.0077097
2015,2015.0,Export,Pakistan,"Other Asia, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3227.0,,30.3308401,71.247499,,
2015,2015.0,Export,Pakistan,Morocco,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",36312.0,,30.3308401,71.247499,31.1728205,-7.3362482
2015,2015.0,Export,Pakistan,Mozambique,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",102796.0,,30.3308401,71.247499,-19.302233,34.9144977
2015,2015.0,Export,Pakistan,Oman,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",302888.0,,30.3308401,71.247499,21.0000287,57.0036901
2015,2015.0,Export,Pakistan,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",499265.0,,30.3308401,71.247499,52.2434979,5.6343227
2015,2015.0,Export,Pakistan,New Zealand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",492.0,,30.3308401,71.247499,-41.5000831,172.8344077
2015,2015.0,Export,Pakistan,Nigeria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1309246.0,,30.3308401,71.247499,9.6000359,7.9999721
2015,2015.0,Export,Pakistan,Norway,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",22259.0,,30.3308401,71.247499,60.5000209,9.0999715
2015,2015.0,Export,Pakistan,Peru,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3652.0,,30.3308401,71.247499,-6.8699697,-75.0458515
2015,2015.0,Export,Pakistan,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",393632.0,,30.3308401,71.247499,52.215933,19.134422
2015,2015.0,Export,Pakistan,Qatar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",114143.0,,30.3308401,71.247499,25.3336984,51.2295295
2015,2015.0,Export,Pakistan,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",122694.0,,30.3308401,71.247499,45.9852129,24.6859225
2015,2015.0,Export,Pakistan,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",59475.0,,30.3308401,71.247499,64.6863136,97.7453061
2015,2015.0,Export,Pakistan,Saudi Arabia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",357947.0,,30.3308401,71.247499,25.6242618,42.3528328
2015,2015.0,Export,Pakistan,Senegal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6836.0,,30.3308401,71.247499,14.4750607,-14.4529612
2015,2015.0,Export,Pakistan,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",63028.0,,30.3308401,71.247499,22.3511148,78.6677428
2015,2015.0,Export,Pakistan,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",84278.0,,30.3308401,71.247499,1.357107,103.8194992
2015,2015.0,Export,Pakistan,Slovenia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",39461.0,,30.3308401,71.247499,45.8133113,14.4808369
2015,2015.0,Export,Pakistan,Somalia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",296873.0,,30.3308401,71.247499,8.3676771,49.083416
2015,2015.0,Export,Pakistan,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",509629.0,,30.3308401,71.247499,-28.8166236,24.991639
2015,2015.0,Export,Pakistan,Zimbabwe,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",365840.0,,30.3308401,71.247499,-18.4554963,29.7468414
2015,2015.0,Export,Pakistan,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1178164.0,,30.3308401,71.247499,39.3260685,-4.8379791
2015,2015.0,Export,Pakistan,South Sudan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2572699.0,,30.3308401,71.247499,7.8699431,29.6667897
2015,2015.0,Export,Pakistan,Sudan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",221964.0,,30.3308401,71.247499,14.5844444,29.4917691
2015,2015.0,Export,Pakistan,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",283.0,,30.3308401,71.247499,59.6749712,14.5208584
2015,2015.0,Export,Pakistan,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5414.0,,30.3308401,71.247499,46.7985624,8.2319736
2015,2015.0,Export,Pakistan,Tajikistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11275.0,,30.3308401,71.247499,38.6281733,70.8156541
2015,2015.0,Export,Pakistan,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",82675.0,,30.3308401,71.247499,14.8971921,100.83273
2015,2015.0,Export,Pakistan,Togo,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",22854.0,,30.3308401,71.247499,8.7800265,1.0199765
2015,2015.0,Export,Pakistan,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2855161.0,,30.3308401,71.247499,24.0002488,53.9994829
2015,2015.0,Export,Pakistan,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",106007.0,,30.3308401,71.247499,33.8439408,9.400138
2015,2015.0,Export,Pakistan,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1069510.0,,30.3308401,71.247499,38.9597594,34.9249653
2015,2015.0,Export,Pakistan,Uganda,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",63462.0,,30.3308401,71.247499,1.5333554,32.2166578
2015,2015.0,Export,Pakistan,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",140303.0,,30.3308401,71.247499,26.2540493,29.2675469
2015,2015.0,Export,Pakistan,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2464040.0,,30.3308401,71.247499,54.7023545,-3.2765753
2015,2015.0,Export,Pakistan,United Rep. of Tanzania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1710543.0,,30.3308401,71.247499,,
2015,2015.0,Export,Pakistan,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2716639.0,,30.3308401,71.247499,39.7837304,-100.445882
2015,2015.0,Export,Pakistan,Yemen,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",34774.0,,30.3308401,71.247499,16.3471243,47.8915271
2015,2015.0,Export,Pakistan,Zambia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",290911.0,,30.3308401,71.247499,-14.5189121,27.5589884
