yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,rtLat,rtLon,ptLat,ptLon
2016,2016,Export,Comoros,World,9,"Coffee, tea, mate and spices",25142843,,,-36.8535712,174.7456809
2016,2016,Export,Comoros,Algeria,9,"Coffee, tea, mate and spices",85422,,,28.0000272,2.9999825
2016,2016,Export,Comoros,Bangladesh,9,"Coffee, tea, mate and spices",49455,,,24.4769288,90.2934413
2016,2016,Export,Comoros,Myanmar,9,"Coffee, tea, mate and spices",49455,,,,
2016,2016,Export,Comoros,France,9,"Coffee, tea, mate and spices",683345,,,46.603354,1.8883335
2016,2016,Export,Comoros,Georgia,9,"Coffee, tea, mate and spices",564009,,,32.3293809,-83.1137366
2016,2016,Export,Comoros,Germany,9,"Coffee, tea, mate and spices",1926258,,,51.1638175,10.4478313
2016,2016,Export,Comoros,Greece,9,"Coffee, tea, mate and spices",111274,,,38.9953683,21.9877132
2016,2016,Export,Comoros,Iraq,9,"Coffee, tea, mate and spices",49455,,,33.0955793,44.1749775
2016,2016,Export,Comoros,Italy,9,"Coffee, tea, mate and spices",123610,,,42.6384261,12.674297
2016,2016,Export,Comoros,Kuwait,9,"Coffee, tea, mate and spices",67439,,,29.2733964,47.4979476
2016,2016,Export,Comoros,Latvia,9,"Coffee, tea, mate and spices",169906,,,56.8406494,24.7537645
2016,2016,Export,Comoros,Malaysia,9,"Coffee, tea, mate and spices",139374,,,4.5693754,102.2656823
2016,2016,Export,Comoros,Mauritius,9,"Coffee, tea, mate and spices",2779254,,,-20.2759451,57.5703566
2016,2016,Export,Comoros,Mexico,9,"Coffee, tea, mate and spices",112398,,,23.6585116,-102.0077097
2016,2016,Export,Comoros,Netherlands,9,"Coffee, tea, mate and spices",1081747,,,52.2434979,5.6343227
2016,2016,Export,Comoros,Pakistan,9,"Coffee, tea, mate and spices",566690,,,30.3308401,71.247499
2016,2016,Export,Comoros,Russian Federation,9,"Coffee, tea, mate and spices",723600,,,64.6863136,97.7453061
2016,2016,Export,Comoros,Saudi Arabia,9,"Coffee, tea, mate and spices",1107971,,,25.6242618,42.3528328
2016,2016,Export,Comoros,India,9,"Coffee, tea, mate and spices",8477540,,,22.3511148,78.6677428
2016,2016,Export,Comoros,Singapore,9,"Coffee, tea, mate and spices",998657,,,1.357107,103.8194992
2016,2016,Export,Comoros,Viet Nam,9,"Coffee, tea, mate and spices",2377115,,,15.9266657,107.9650855
2016,2016,Export,Comoros,South Africa,9,"Coffee, tea, mate and spices",60088,,,-28.8166236,24.991639
2016,2016,Export,Comoros,Spain,9,"Coffee, tea, mate and spices",132630,,,39.3260685,-4.8379791
2016,2016,Export,Comoros,United Arab Emirates,9,"Coffee, tea, mate and spices",2039265,,,24.0002488,53.9994829
2016,2016,Export,Comoros,Turkey,9,"Coffee, tea, mate and spices",121948,,,38.9597594,34.9249653
2016,2016,Export,Comoros,Egypt,9,"Coffee, tea, mate and spices",134058,,,26.2540493,29.2675469
2016,2016,Export,Comoros,USA,9,"Coffee, tea, mate and spices",410867,,,,
