yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2004,2004,Export,Lebanon,72,Iron and steel,Eastern Asia,Asia,260000
2004,2004,Export,Lebanon,72,Iron and steel,Northern Africa,Africa,119000
2004,2004,Export,Lebanon,72,Iron and steel,Northern America,Americas,2000
2004,2004,Export,Lebanon,72,Iron and steel,Northern Europe,Europe,326000
2004,2004,Export,Lebanon,72,Iron and steel,South-eastern Asia,Asia,61000
2004,2004,Export,Lebanon,72,Iron and steel,Southern Europe,Europe,146000
2004,2004,Export,Lebanon,72,Iron and steel,Sub-Saharan Africa,Africa,690000
2004,2004,Export,Lebanon,72,Iron and steel,Western Asia,Asia,86605000
2004,2004,Export,Lebanon,72,Iron and steel,Western Europe,Europe,2850000
2004,2004,Export,Lebanon,72,Iron and steel,World,World,103473000
