yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2010,2010,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,33,35.8885993,14.4476911,37.977378106878206,73.97804075806764
2010,2010,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,Latin America and the Caribbean,Americas,152,35.8885993,14.4476911,17.925141963241547,-78.01492950057497
2010,2010,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,1722,35.8885993,14.4476911,43.897683433510366,-100.08947125585888
2010,2010,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,20,35.8885993,14.4476911,59.36075159783851,25.01346951967388
2010,2010,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,South-eastern Asia,Asia,1000,35.8885993,14.4476911,10.528384761701911,103.08333472012376
2010,2010,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,993,35.8885993,14.4476911,40.12399607988535,20.742583178432696
2010,2010,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,25670,35.8885993,14.4476911,47.92172048214207,7.866753258497997
2010,2010,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,29591,35.8885993,14.4476911,,
