yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2018,2018.0,Export,Pakistan,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",40437807.0,,30.3308401,71.247499,-36.8535712,174.7456809
2018,2018.0,Export,Pakistan,Afghanistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3067170.0,,30.3308401,71.247499,33.7680065,66.2385139
2018,2018.0,Export,Pakistan,Algeria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",69645.0,,30.3308401,71.247499,28.0000272,2.9999825
2018,2018.0,Export,Pakistan,Australia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",24082.0,,30.3308401,71.247499,-24.7761086,134.755
2018,2018.0,Export,Pakistan,Austria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",17524.0,,30.3308401,71.247499,47.59397,14.12456
2018,2018.0,Export,Pakistan,Bahrain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",13734.0,,30.3308401,71.247499,26.1551249,50.5344606
2018,2018.0,Export,Pakistan,Bangladesh,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1619094.0,,30.3308401,71.247499,24.4769288,90.2934413
2018,2018.0,Export,Pakistan,Belgium,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",732836.0,,30.3308401,71.247499,50.6402809,4.6667145
2018,2018.0,Export,Pakistan,Botswana,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3044464.0,,30.3308401,71.247499,-23.1681782,24.5928742
2018,2018.0,Export,Pakistan,Brazil,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",212220.0,,30.3308401,71.247499,-10.3333333,-53.2
2018,2018.0,Export,Pakistan,Cambodia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3261.0,,30.3308401,71.247499,12.5433216,104.8144914
2018,2018.0,Export,Pakistan,Canada,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2179.0,,30.3308401,71.247499,61.0666922,-107.991707
2018,2018.0,Export,Pakistan,Sri Lanka,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",527711.0,,30.3308401,71.247499,7.5554942,80.7137847
2018,2018.0,Export,Pakistan,China,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",589616.0,,30.3308401,71.247499,35.000074,104.999927
2018,2018.0,Export,Pakistan,Colombia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",58512.0,,30.3308401,71.247499,4.099917,-72.9088133
2018,2018.0,Export,Pakistan,Czechia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3742.0,,30.3308401,71.247499,49.7439047,15.3381061
2018,2018.0,Export,Pakistan,Fiji,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5788.0,,30.3308401,71.247499,-18.1239696,179.0122737
2018,2018.0,Export,Pakistan,France,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",229757.0,,30.3308401,71.247499,46.603354,1.8883335
2018,2018.0,Export,Pakistan,Djibouti,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",33301.0,,30.3308401,71.247499,11.8145966,42.8453061
2018,2018.0,Export,Pakistan,Gambia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",176069.0,,30.3308401,71.247499,13.470062,-15.4900464
