rtTitle,Subregion,rgDesc,TradeValue
Turkey,Afghanistan,Export,147947189
Turkey,Afghanistan,Import,24005031
Turkey,Algeria,Export,2072337722
Turkey,Algeria,Import,1126408509
Turkey,Armenia,Export,121145
Turkey,Armenia,Import,2109141
Turkey,Azerbaijan,Export,1609814507
Turkey,Azerbaijan,Import,408081240
Turkey,Bahrain,Export,234579305
Turkey,Bahrain,Import,189582534
Turkey,Comoros,Export,11018848
Turkey,Comoros,Import,7442642
Turkey,Cyprus,Export,1176790224
Turkey,Cyprus,Import,88574929
Turkey,Djibouti,Export,197364262
Turkey,Djibouti,Import,187058
Turkey,Georgia,Export,1344866865
Turkey,Georgia,Import,257594939
Turkey,Iraq,Export,8992751494
Turkey,Iraq,Import,1629882527
Turkey,Israel,Export,3699670161
Turkey,Israel,Import,1974179855
Turkey,Jordan,Export,860607812
Turkey,Jordan,Import,30010095
Turkey,Kuwait,Export,509960100
Turkey,Kuwait,Import,217166214
Turkey,Lebanon,Export,924946586
Turkey,Lebanon,Import,174083408
Turkey,Libya,Export,1536855134
Turkey,Libya,Import,355536195
Turkey,Malta,Export,557286798
Turkey,Malta,Import,38695229
Turkey,Mauritania,Export,122508343
Turkey,Mauritania,Import,29167648
Turkey,Morocco,Export,1949338701
Turkey,Morocco,Import,625630657
Turkey,Oman,Export,428128151
Turkey,Oman,Import,69544580
Turkey,Pakistan,Export,476827418
Turkey,Pakistan,Import,343277537
Turkey,Qatar,Export,1181747139
Turkey,Qatar,Import,390307419
Turkey,Saudi Arabia,Export,2564636108
Turkey,Saudi Arabia,Import,2499634873
Turkey,State of Palestine,Export,62701247
Turkey,State of Palestine,Import,7057245
Turkey,United Arab Emirates,Export,3136808497
Turkey,United Arab Emirates,Import,3807311945
Turkey,World,Export,169864107458
Turkey,World,Import,226410344687
Turkey,Yemen,Export,732985417
Turkey,Yemen,Import,1208205
