yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2007,2007,Export,Georgia,25,Salt; sulfur; earths and stone; plastering materials,Central Asia,Asia,4486236,32.3293809,-83.1137366,39.89317229901691,61.060280637304274
2007,2007,Export,Georgia,25,Salt; sulfur; earths and stone; plastering materials,Eastern Europe,Europe,566682,32.3293809,-83.1137366,51.67568633314729,27.673469819741847
2007,2007,Export,Georgia,25,Salt; sulfur; earths and stone; plastering materials,Northern Africa,Africa,6824,32.3293809,-83.1137366,19.569604022535763,12.47761721199581
2007,2007,Export,Georgia,25,Salt; sulfur; earths and stone; plastering materials,Southern Europe,Europe,105991,32.3293809,-83.1137366,40.12399607988535,20.742583178432696
2007,2007,Export,Georgia,25,Salt; sulfur; earths and stone; plastering materials,Western Asia,Asia,123849,32.3293809,-83.1137366,26.42921218083572,52.86847103284948
2007,2007,Export,Georgia,25,Salt; sulfur; earths and stone; plastering materials,Western Europe,Europe,14770,32.3293809,-83.1137366,47.92172048214207,7.866753258497997
2007,2007,Export,Georgia,25,Salt; sulfur; earths and stone; plastering materials,World,World,65264959,32.3293809,-83.1137366,,
