yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2011,2011,Export,Comoros,62,"Articles of apparel and clothing accessories, not knitted or crocheted",Sub-Saharan Africa,Africa,5362
2011,2011,Export,Comoros,62,"Articles of apparel and clothing accessories, not knitted or crocheted",World,World,5363
