yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2012,2012.0,Re-Export,Qatar,World,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,105047.0,,25.3336984,51.2295295,-36.8535712,174.7456809
2012,2012.0,Re-Export,Qatar,China,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,12640.0,,25.3336984,51.2295295,35.000074,104.999927
2012,2012.0,Re-Export,Qatar,Jordan,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,1805.0,,25.3336984,51.2295295,31.1667049,36.941628
2012,2012.0,Re-Export,Qatar,Mauritania,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,1387.0,,25.3336984,51.2295295,20.2540382,-9.2399263
2012,2012.0,Re-Export,Qatar,Saudi Arabia,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,8057.0,,25.3336984,51.2295295,25.6242618,42.3528328
2012,2012.0,Re-Export,Qatar,United Arab Emirates,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,70733.0,,25.3336984,51.2295295,24.0002488,53.9994829
2012,2012.0,Re-Export,Qatar,Tunisia,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,10424.0,,25.3336984,51.2295295,33.8439408,9.400138
