yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2016,2016,Re-Import,Georgia,22,"Beverages, spirits and vinegar",Eastern Asia,Asia,46228
2016,2016,Re-Import,Georgia,22,"Beverages, spirits and vinegar",Eastern Europe,Europe,119280
2016,2016,Re-Import,Georgia,22,"Beverages, spirits and vinegar",Northern Europe,Europe,193
2016,2016,Re-Import,Georgia,22,"Beverages, spirits and vinegar",World,World,165702
