yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Australia and New Zealand,Oceania,133091,24.0002488,53.9994829,-16.85099460447687,133.4130365630627
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Central Asia,Asia,802440,24.0002488,53.9994829,39.89317229901691,61.060280637304274
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,5688828,24.0002488,53.9994829,37.977378106878206,73.97804075806764
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,689440,24.0002488,53.9994829,51.67568633314729,27.673469819741847
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Egypt,Egypt,2626765,24.0002488,53.9994829,,
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Latin America and the Caribbean,Americas,469646,24.0002488,53.9994829,17.925141963241547,-78.01492950057497
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Melanesia,Oceania,7602,24.0002488,53.9994829,1.0108650891006263,147.3257485906919
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,1674082,24.0002488,53.9994829,43.897683433510366,-100.08947125585888
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,188188,24.0002488,53.9994829,59.36075159783851,25.01346951967388
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,South-eastern Asia,Asia,2266595,24.0002488,53.9994829,10.528384761701911,103.08333472012376
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Asia,Asia,7399482,24.0002488,53.9994829,25.499703063807168,75.5024015339642
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,162813,24.0002488,53.9994829,40.12399607988535,20.742583178432696
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Sub-Saharan Africa,Africa,6825840,24.0002488,53.9994829,6.06272746187266,22.727528470146083
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Sudan,Sudan,1093027,24.0002488,53.9994829,,
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Tunisia,Tunisia,9143,24.0002488,53.9994829,,
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,1756520,24.0002488,53.9994829,26.42921218083572,52.86847103284948
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,605149,24.0002488,53.9994829,47.92172048214207,7.866753258497997
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,81797013,24.0002488,53.9994829,,
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Afghanistan, Afghanistan,1329635,24.0002488,53.9994829,,
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Algeria, Algeria,1101860,24.0002488,53.9994829,,
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Armenia, Armenia,104895,24.0002488,53.9994829,,
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Azerbaijan, Azerbaijan,51345,24.0002488,53.9994829,,
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Bahrain, Bahrain,2179540,24.0002488,53.9994829,,
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Comoros, Comoros,17509,24.0002488,53.9994829,,
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Cyprus, Cyprus,10734,24.0002488,53.9994829,,
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Djibouti, Djibouti,464513,24.0002488,53.9994829,,
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Georgia, Georgia,1332,24.0002488,53.9994829,,
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Iraq, Iraq,7617350,24.0002488,53.9994829,,
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Jordan, Jordan,709300,24.0002488,53.9994829,,
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Kuwait, Kuwait,4444850,24.0002488,53.9994829,,
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Lebanon, Lebanon,363081,24.0002488,53.9994829,,
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Libya, Libya,94487,24.0002488,53.9994829,,
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Malta, Malta,2741,24.0002488,53.9994829,,
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Mauritania, Mauritania,9813,24.0002488,53.9994829,,
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Morocco, Morocco,55804,24.0002488,53.9994829,,
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Oman, Oman,7442086,24.0002488,53.9994829,,
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Pakistan, Pakistan,2786284,24.0002488,53.9994829,,
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Saudi Arabia, Saudi Arabia,17869277,24.0002488,53.9994829,,
2019,2019,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes, Yemen, Yemen,122096,24.0002488,53.9994829,,
