yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2016,2016,Export,Algeria,39,Plastics and articles thereof,Eastern Asia,Asia,93064
2016,2016,Export,Algeria,39,Plastics and articles thereof,Latin America and the Caribbean,Americas,4
2016,2016,Export,Algeria,39,Plastics and articles thereof,Northern Africa,Africa,2417173
2016,2016,Export,Algeria,39,Plastics and articles thereof,Northern America,Americas,54478
2016,2016,Export,Algeria,39,Plastics and articles thereof,Northern Europe,Europe,1500
2016,2016,Export,Algeria,39,Plastics and articles thereof,South-eastern Asia,Asia,38115
2016,2016,Export,Algeria,39,Plastics and articles thereof,Southern Europe,Europe,56238
2016,2016,Export,Algeria,39,Plastics and articles thereof,Sub-Saharan Africa,Africa,191784
2016,2016,Export,Algeria,39,Plastics and articles thereof,Western Asia,Asia,1730
2016,2016,Export,Algeria,39,Plastics and articles thereof,Western Europe,Europe,392294
2016,2016,Export,Algeria,39,Plastics and articles thereof,World,World,3608164
