yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2008,2008,Export,Comoros,61,"Articles of apparel and clothing accessories, knitted or crocheted",Sub-Saharan Africa,Africa,166
2008,2008,Export,Comoros,61,"Articles of apparel and clothing accessories, knitted or crocheted",Western Europe,Europe,1531
2008,2008,Export,Comoros,61,"Articles of apparel and clothing accessories, knitted or crocheted",World,World,1698
