yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2010,2010,Export,Comoros,39,Plastics and articles thereof,Sub-Saharan Africa,Africa,2828
2010,2010,Export,Comoros,39,Plastics and articles thereof,World,World,2829
