yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2017,2017.0,Export,Morocco,World,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,2726017.0,,31.1728205,-7.3362482,-36.8535712,174.7456809
2017,2017.0,Export,Morocco,Germany,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,51.0,,31.1728205,-7.3362482,51.1638175,10.4478313
2017,2017.0,Export,Morocco,Guinea,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,970.0,,31.1728205,-7.3362482,10.7226226,-10.7083587
2017,2017.0,Export,Morocco,Mauritania,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,2636568.0,,31.1728205,-7.3362482,20.2540382,-9.2399263
2017,2017.0,Export,Morocco,Senegal,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,88426.0,,31.1728205,-7.3362482,14.4750607,-14.4529612
