yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2014,2014.0,Import,Bahrain,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1870459849.0,,26.1551249,50.5344606,-36.8535712,174.7456809
2014,2014.0,Import,Bahrain,Nauru,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8919.0,,26.1551249,50.5344606,-0.5252306,166.9324426
2014,2014.0,Import,Bahrain,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1905139.0,,26.1551249,50.5344606,52.2434979,5.6343227
2014,2014.0,Import,Bahrain,Niger,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",723.0,,26.1551249,50.5344606,17.7356214,9.3238432
2014,2014.0,Import,Bahrain,"Other Europe, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1359.0,,26.1551249,50.5344606,,
2014,2014.0,Import,Bahrain,Norway,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",103979.0,,26.1551249,50.5344606,60.5000209,9.0999715
2014,2014.0,Import,Bahrain,Pakistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8260.0,,26.1551249,50.5344606,30.3308401,71.247499
2014,2014.0,Import,Bahrain,Panama,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2172.0,,26.1551249,50.5344606,8.559559,-81.1308434
2014,2014.0,Import,Bahrain,Peru,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",66.0,,26.1551249,50.5344606,-6.8699697,-75.0458515
2014,2014.0,Import,Bahrain,Philippines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",210628.0,,26.1551249,50.5344606,12.7503486,122.7312101
2014,2014.0,Import,Bahrain,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2824506.0,,26.1551249,50.5344606,52.215933,19.134422
2014,2014.0,Import,Bahrain,Portugal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",410609.0,,26.1551249,50.5344606,39.6621648,-8.1353519
2014,2014.0,Import,Bahrain,Timor-Leste,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",273.0,,26.1551249,50.5344606,-8.5151979,125.8375756
2014,2014.0,Import,Bahrain,Qatar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",14487.0,,26.1551249,50.5344606,25.3336984,51.2295295
2014,2014.0,Import,Bahrain,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3150199.0,,26.1551249,50.5344606,45.9852129,24.6859225
2014,2014.0,Import,Bahrain,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",24315.0,,26.1551249,50.5344606,64.6863136,97.7453061
2014,2014.0,Import,Bahrain,Anguilla,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",237044.0,,26.1551249,50.5344606,18.1954947,-63.0750234
2014,2014.0,Import,Bahrain,Saudi Arabia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1989261.0,,26.1551249,50.5344606,25.6242618,42.3528328
2014,2014.0,Import,Bahrain,Serbia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2246.0,,26.1551249,50.5344606,44.1534121,20.55144
2014,2014.0,Import,Bahrain,Sierra Leone,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",225.0,,26.1551249,50.5344606,8.6400349,-11.8400269
2014,2014.0,Import,Bahrain,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",17287155.0,,26.1551249,50.5344606,22.3511148,78.6677428
2014,2014.0,Import,Bahrain,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",698800.0,,26.1551249,50.5344606,1.357107,103.8194992
2014,2014.0,Import,Bahrain,Slovakia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8223838.0,,26.1551249,50.5344606,48.7411522,19.4528646
2014,2014.0,Import,Bahrain,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",310058.0,,26.1551249,50.5344606,15.9266657,107.9650855
2014,2014.0,Import,Bahrain,Slovenia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",25340.0,,26.1551249,50.5344606,45.8133113,14.4808369
2014,2014.0,Import,Bahrain,Somalia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7306.0,,26.1551249,50.5344606,8.3676771,49.083416
2014,2014.0,Import,Bahrain,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1847171.0,,26.1551249,50.5344606,-28.8166236,24.991639
2014,2014.0,Import,Bahrain,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1675338.0,,26.1551249,50.5344606,39.3260685,-4.8379791
2014,2014.0,Import,Bahrain,Suriname,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8408.0,,26.1551249,50.5344606,4.1413025,-56.0771187
2014,2014.0,Import,Bahrain,Eswatini,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",22675.0,,26.1551249,50.5344606,-26.5624806,31.3991317
2014,2014.0,Import,Bahrain,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2766011.0,,26.1551249,50.5344606,59.6749712,14.5208584
2014,2014.0,Import,Bahrain,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",129860.0,,26.1551249,50.5344606,46.7985624,8.2319736
2014,2014.0,Import,Bahrain,Syria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",117.0,,26.1551249,50.5344606,34.6401861,39.0494106
2014,2014.0,Import,Bahrain,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",128844511.0,,26.1551249,50.5344606,14.8971921,100.83273
2014,2014.0,Import,Bahrain,Tokelau,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7531.0,,26.1551249,50.5344606,-9.1676396,-171.819687
2014,2014.0,Import,Bahrain,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4200787.0,,26.1551249,50.5344606,24.0002488,53.9994829
2014,2014.0,Import,Bahrain,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5224525.0,,26.1551249,50.5344606,38.9597594,34.9249653
2014,2014.0,Import,Bahrain,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",28413.0,,26.1551249,50.5344606,49.4871968,31.2718321
2014,2014.0,Import,Bahrain,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",160938.0,,26.1551249,50.5344606,26.2540493,29.2675469
2014,2014.0,Import,Bahrain,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",80850472.0,,26.1551249,50.5344606,54.7023545,-3.2765753
2014,2014.0,Import,Bahrain,Bunkers,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",41918.0,,26.1551249,50.5344606,42.18544695,-71.13717580263157
2014,2014.0,Import,Bahrain,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",280019158.0,,26.1551249,50.5344606,39.7837304,-100.445882
2014,2014.0,Import,Bahrain,"Areas, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",26493.0,,26.1551249,50.5344606,,
