yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
1995,1995,Import,Algeria,86,"Railway, tramway locomotives, rolling stock, equipmen",Australia and New Zealand,Oceania,9233
1995,1995,Import,Algeria,86,"Railway, tramway locomotives, rolling stock, equipmen",Eastern Asia,Asia,27976
1995,1995,Import,Algeria,86,"Railway, tramway locomotives, rolling stock, equipmen",Latin America and the Caribbean,Americas,840
1995,1995,Import,Algeria,86,"Railway, tramway locomotives, rolling stock, equipmen",Northern Africa,Africa,1505069
1995,1995,Import,Algeria,86,"Railway, tramway locomotives, rolling stock, equipmen",Northern America,Americas,805790
1995,1995,Import,Algeria,86,"Railway, tramway locomotives, rolling stock, equipmen",Northern Europe,Europe,12617
1995,1995,Import,Algeria,86,"Railway, tramway locomotives, rolling stock, equipmen",South-eastern Asia,Asia,7695
1995,1995,Import,Algeria,86,"Railway, tramway locomotives, rolling stock, equipmen",Southern Europe,Europe,1367473
1995,1995,Import,Algeria,86,"Railway, tramway locomotives, rolling stock, equipmen",Western Europe,Europe,24316653
1995,1995,Import,Algeria,86,"Railway, tramway locomotives, rolling stock, equipmen",World,World,28555654
