yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2000,2000,Export,Georgia,74,Copper and articles thereof,Eastern Asia,Asia,22326
2000,2000,Export,Georgia,74,Copper and articles thereof,Eastern Europe,Europe,310095
2000,2000,Export,Georgia,74,Copper and articles thereof,Latin America and the Caribbean,Americas,11303
2000,2000,Export,Georgia,74,Copper and articles thereof,Northern America,Americas,216296
2000,2000,Export,Georgia,74,Copper and articles thereof,Northern Europe,Europe,30000
2000,2000,Export,Georgia,74,Copper and articles thereof,Southern Asia,Asia,64350
2000,2000,Export,Georgia,74,Copper and articles thereof,Southern Europe,Europe,225886
2000,2000,Export,Georgia,74,Copper and articles thereof,Western Asia,Asia,2485322
2000,2000,Export,Georgia,74,Copper and articles thereof,Western Europe,Europe,579525
2000,2000,Export,Georgia,74,Copper and articles thereof,World,World,4348448
