yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2011,2011,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Australia and New Zealand,Oceania,6372091,38.9597594,34.9249653,-16.85099460447687,133.4130365630627
2011,2011,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Central Asia,Asia,10779,38.9597594,34.9249653,39.89317229901691,61.060280637304274
2011,2011,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,34392598,38.9597594,34.9249653,37.977378106878206,73.97804075806764
2011,2011,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,38320121,38.9597594,34.9249653,51.67568633314729,27.673469819741847
2011,2011,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Egypt,Egypt,7883356,38.9597594,34.9249653,,
2011,2011,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Latin America and the Caribbean,Americas,22942846,38.9597594,34.9249653,17.925141963241547,-78.01492950057497
2011,2011,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,25814338,38.9597594,34.9249653,43.897683433510366,-100.08947125585888
2011,2011,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,79994821,38.9597594,34.9249653,59.36075159783851,25.01346951967388
2011,2011,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,South-eastern Asia,Asia,7973178,38.9597594,34.9249653,10.528384761701911,103.08333472012376
2011,2011,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Asia,Asia,423422,38.9597594,34.9249653,25.499703063807168,75.5024015339642
2011,2011,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,55391164,38.9597594,34.9249653,40.12399607988535,20.742583178432696
2011,2011,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Sub-Saharan Africa,Africa,170394,38.9597594,34.9249653,6.06272746187266,22.727528470146083
2011,2011,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,1155236,38.9597594,34.9249653,26.42921218083572,52.86847103284948
2011,2011,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,189162711,38.9597594,34.9249653,47.92172048214207,7.866753258497997
2011,2011,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,492772908,38.9597594,34.9249653,,
2011,2011,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Algeria, Algeria,180,38.9597594,34.9249653,,
2011,2011,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Iraq, Iraq,220,38.9597594,34.9249653,,
2011,2011,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Israel, Israel,6372622,38.9597594,34.9249653,,
2011,2011,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Lebanon, Lebanon,1089,38.9597594,34.9249653,,
2011,2011,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Pakistan, Pakistan,1598479,38.9597594,34.9249653,,
2011,2011,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Saudi Arabia, Saudi Arabia,5582814,38.9597594,34.9249653,,
2011,2011,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, United Arab Emirates, United Arab Emirates,1651,38.9597594,34.9249653,,
