yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2011,2011,Re-Export,Oman,25,Salt; sulfur; earths and stone; plastering materials,Eastern Asia,Asia,7009,21.0000287,57.0036901,37.977378106878206,73.97804075806764
2011,2011,Re-Export,Oman,25,Salt; sulfur; earths and stone; plastering materials,Southern Asia,Asia,260,21.0000287,57.0036901,25.499703063807168,75.5024015339642
2011,2011,Re-Export,Oman,25,Salt; sulfur; earths and stone; plastering materials,Southern Europe,Europe,70,21.0000287,57.0036901,40.12399607988535,20.742583178432696
2011,2011,Re-Export,Oman,25,Salt; sulfur; earths and stone; plastering materials,World,World,584577,21.0000287,57.0036901,,
2011,2011,Re-Export,Oman,25,Salt; sulfur; earths and stone; plastering materials, Bahrain, Bahrain,26,21.0000287,57.0036901,,
2011,2011,Re-Export,Oman,25,Salt; sulfur; earths and stone; plastering materials, United Arab Emirates, United Arab Emirates,563193,21.0000287,57.0036901,,
