rtTitle,Subregion,rgDesc,TradeValue
Qatar,Afghanistan,Export,275437
Qatar,Afghanistan,Import,264378
Qatar,Algeria,Export,41963387
Qatar,Algeria,Import,3819294
Qatar,Algeria,Re-Export,940289
Qatar,Armenia,Export,283299
Qatar,Armenia,Import,1727665
Qatar,Azerbaijan,Export,570179
Qatar,Azerbaijan,Import,2060840
Qatar,Azerbaijan,Re-Export,570179
Qatar,Bahrain,Export,66264383
Qatar,Bahrain,Import,238002888
Qatar,Bahrain,Re-Export,26530179
Qatar,Comoros,Export,15902486
Qatar,Comoros,Import,17152
Qatar,Comoros,Re-Export,38148
Qatar,Cyprus,Export,1297969
Qatar,Cyprus,Import,10149576
Qatar,Cyprus,Re-Export,263070
Qatar,Djibouti,Export,2543070
Qatar,Djibouti,Re-Export,480912
Qatar,Georgia,Export,1350816
Qatar,Georgia,Import,1591966
Qatar,Georgia,Re-Export,591290
Qatar,Iraq,Export,63362596
Qatar,Iraq,Import,37758180
Qatar,Iraq,Re-Export,16506012
Qatar,Jordan,Export,165012550
Qatar,Jordan,Import,134841435
Qatar,Jordan,Re-Export,9331929
Qatar,Kuwait,Export,607688068
Qatar,Kuwait,Import,250168194
Qatar,Kuwait,Re-Export,112419111
Qatar,Lebanon,Export,24082701
Qatar,Lebanon,Import,120406246
Qatar,Lebanon,Re-Export,9909171
Qatar,Libya,Export,389625
Qatar,Libya,Re-Export,10028
Qatar,Malta,Export,871573
Qatar,Malta,Import,3038323
Qatar,Malta,Re-Export,314431
Qatar,Mauritania,Export,2145976
Qatar,Mauritania,Re-Export,2019322
Qatar,Morocco,Export,45425480
Qatar,Morocco,Import,45384519
Qatar,Morocco,Re-Export,4998230
Qatar,Oman,Export,512405815
Qatar,Oman,Import,714247715
Qatar,Oman,Re-Export,300679002
Qatar,Pakistan,Export,1524587056
Qatar,Pakistan,Import,85259509
Qatar,Pakistan,Re-Export,11765995
Qatar,Saudi Arabia,Export,246209333
Qatar,Saudi Arabia,Import,586561282
Qatar,Saudi Arabia,Re-Export,71095440
Qatar,United Arab Emirates,Export,2555124615
Qatar,United Arab Emirates,Import,1633012872
Qatar,United Arab Emirates,Re-Export,578420348
Qatar,Yemen,Export,805391
Qatar,Yemen,Import,2053967
Qatar,Yemen,Re-Export,792316
