yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2000,2000,Import,Jordan,69,Ceramic products,Eastern Asia,Asia,5356590
2000,2000,Import,Jordan,69,Ceramic products,Eastern Europe,Europe,84636
2000,2000,Import,Jordan,69,Ceramic products,Northern Africa,Africa,962004
2000,2000,Import,Jordan,69,Ceramic products,Northern America,Americas,503954
2000,2000,Import,Jordan,69,Ceramic products,Northern Europe,Europe,399474
2000,2000,Import,Jordan,69,Ceramic products,South-eastern Asia,Asia,386314
2000,2000,Import,Jordan,69,Ceramic products,Southern Asia,Asia,87704
2000,2000,Import,Jordan,69,Ceramic products,Southern Europe,Europe,8971281
2000,2000,Import,Jordan,69,Ceramic products,Western Asia,Asia,822012
2000,2000,Import,Jordan,69,Ceramic products,Western Europe,Europe,1977043
2000,2000,Import,Jordan,69,Ceramic products,World,World,21873576
