yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2007,2007.0,Export,Cyprus,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,258152.0,,34.9823018,33.1451285,-36.8535712,174.7456809
2007,2007.0,Export,Cyprus,Bulgaria,35.0,Albuminoidal substances; modified starches; glues; enzymes,1271.0,,34.9823018,33.1451285,42.6073975,25.4856617
2007,2007.0,Export,Cyprus,Greece,35.0,Albuminoidal substances; modified starches; glues; enzymes,156364.0,,34.9823018,33.1451285,38.9953683,21.9877132
2007,2007.0,Export,Cyprus,Jordan,35.0,Albuminoidal substances; modified starches; glues; enzymes,58848.0,,34.9823018,33.1451285,31.1667049,36.941628
2007,2007.0,Export,Cyprus,Lebanon,35.0,Albuminoidal substances; modified starches; glues; enzymes,34368.0,,34.9823018,33.1451285,33.8750629,35.843409
2007,2007.0,Export,Cyprus,Nigeria,35.0,Albuminoidal substances; modified starches; glues; enzymes,6141.0,,34.9823018,33.1451285,9.6000359,7.9999721
2007,2007.0,Export,Cyprus,Russian Federation,35.0,Albuminoidal substances; modified starches; glues; enzymes,1159.0,,34.9823018,33.1451285,64.6863136,97.7453061
