yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2009,2009,Export,Comoros,30,Pharmaceutical products,Sub-Saharan Africa,Africa,140663
2009,2009,Export,Comoros,30,Pharmaceutical products,World,World,140663
