yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2010,2010,Export,Georgia,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Australia and New Zealand,Oceania,58894,32.3293809,-83.1137366,-16.85099460447687,133.4130365630627
2010,2010,Export,Georgia,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Eastern Europe,Europe,288666,32.3293809,-83.1137366,51.67568633314729,27.673469819741847
2010,2010,Export,Georgia,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Western Asia,Asia,597,32.3293809,-83.1137366,26.42921218083572,52.86847103284948
2010,2010,Export,Georgia,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Western Europe,Europe,1392388,32.3293809,-83.1137366,47.92172048214207,7.866753258497997
2010,2010,Export,Georgia,11,Products of the milling industry; malt; starches; inulin; wheat gluten,World,World,2175871,32.3293809,-83.1137366,,
2010,2010,Export,Georgia,11,Products of the milling industry; malt; starches; inulin; wheat gluten, Armenia, Armenia,322362,32.3293809,-83.1137366,,
2010,2010,Export,Georgia,11,Products of the milling industry; malt; starches; inulin; wheat gluten, Azerbaijan, Azerbaijan,112963,32.3293809,-83.1137366,,
