yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2013,2013,Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,79614,40.7696272,44.6736646,51.67568633314729,27.673469819741847
2013,2013,Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,155,40.7696272,44.6736646,43.897683433510366,-100.08947125585888
2013,2013,Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,3513,40.7696272,44.6736646,47.92172048214207,7.866753258497997
2013,2013,Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,640911,40.7696272,44.6736646,,
