yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2007,2007,Import,Lebanon,97,"Works of art, collectors' pieces and antiques",Australia and New Zealand,Oceania,1090
2007,2007,Import,Lebanon,97,"Works of art, collectors' pieces and antiques",Eastern Asia,Asia,559227
2007,2007,Import,Lebanon,97,"Works of art, collectors' pieces and antiques",Eastern Europe,Europe,19629
2007,2007,Import,Lebanon,97,"Works of art, collectors' pieces and antiques",Latin America and the Caribbean,Americas,8223
2007,2007,Import,Lebanon,97,"Works of art, collectors' pieces and antiques",Northern Africa,Africa,1027
2007,2007,Import,Lebanon,97,"Works of art, collectors' pieces and antiques",Northern America,Americas,67751
2007,2007,Import,Lebanon,97,"Works of art, collectors' pieces and antiques",Northern Europe,Europe,552976
2007,2007,Import,Lebanon,97,"Works of art, collectors' pieces and antiques",South-eastern Asia,Asia,6899
2007,2007,Import,Lebanon,97,"Works of art, collectors' pieces and antiques",Southern Asia,Asia,217
2007,2007,Import,Lebanon,97,"Works of art, collectors' pieces and antiques",Southern Europe,Europe,403451
2007,2007,Import,Lebanon,97,"Works of art, collectors' pieces and antiques",Sub-Saharan Africa,Africa,1337
2007,2007,Import,Lebanon,97,"Works of art, collectors' pieces and antiques",Western Asia,Asia,11379
2007,2007,Import,Lebanon,97,"Works of art, collectors' pieces and antiques",Western Europe,Europe,339875
2007,2007,Import,Lebanon,97,"Works of art, collectors' pieces and antiques",World,World,2002216
