yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2016,2016,Import,Kuwait,91,Clocks and watches and parts thereof,Australia and New Zealand,Oceania,5810
2016,2016,Import,Kuwait,91,Clocks and watches and parts thereof,Eastern Asia,Asia,27807560
2016,2016,Import,Kuwait,91,Clocks and watches and parts thereof,Eastern Europe,Europe,41043
2016,2016,Import,Kuwait,91,Clocks and watches and parts thereof,Latin America and the Caribbean,Americas,123938
2016,2016,Import,Kuwait,91,Clocks and watches and parts thereof,Micronesia,Oceania,1317
2016,2016,Import,Kuwait,91,Clocks and watches and parts thereof,Northern Africa,Africa,19851
2016,2016,Import,Kuwait,91,Clocks and watches and parts thereof,Northern America,Americas,749208
2016,2016,Import,Kuwait,91,Clocks and watches and parts thereof,Northern Europe,Europe,175782
2016,2016,Import,Kuwait,91,Clocks and watches and parts thereof,South-eastern Asia,Asia,1278011
2016,2016,Import,Kuwait,91,Clocks and watches and parts thereof,Southern Asia,Asia,32786
2016,2016,Import,Kuwait,91,Clocks and watches and parts thereof,Southern Europe,Europe,468957
2016,2016,Import,Kuwait,91,Clocks and watches and parts thereof,Sub-Saharan Africa,Africa,5350
2016,2016,Import,Kuwait,91,Clocks and watches and parts thereof,Western Asia,Asia,38621
2016,2016,Import,Kuwait,91,Clocks and watches and parts thereof,Western Europe,Europe,235242269
2016,2016,Import,Kuwait,91,Clocks and watches and parts thereof,World,World,266797532
