yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2009,2009.0,Re-Export,Jordan,World,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,157784.0,,31.1667049,36.941628,-36.8535712,174.7456809
2009,2009.0,Re-Export,Jordan,Iraq,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,75463.0,,31.1667049,36.941628,33.0955793,44.1749775
2009,2009.0,Re-Export,Jordan,Oman,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,18462.0,,31.1667049,36.941628,21.0000287,57.0036901
2009,2009.0,Re-Export,Jordan,Saudi Arabia,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,17184.0,,31.1667049,36.941628,25.6242618,42.3528328
2009,2009.0,Re-Export,Jordan,Free Zones,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,46675.0,,31.1667049,36.941628,5.57675525,-0.1653113957934536
