yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2006,2006,Import,Cyprus,76,Aluminum and articles thereof,Australia and New Zealand,Oceania,5959
2006,2006,Import,Cyprus,76,Aluminum and articles thereof,Eastern Asia,Asia,1865790
2006,2006,Import,Cyprus,76,Aluminum and articles thereof,Eastern Europe,Europe,1126642
2006,2006,Import,Cyprus,76,Aluminum and articles thereof,Northern Africa,Africa,827887
2006,2006,Import,Cyprus,76,Aluminum and articles thereof,Northern America,Americas,552313
2006,2006,Import,Cyprus,76,Aluminum and articles thereof,Northern Europe,Europe,2796726
2006,2006,Import,Cyprus,76,Aluminum and articles thereof,South-eastern Asia,Asia,102657
2006,2006,Import,Cyprus,76,Aluminum and articles thereof,Southern Europe,Europe,34385753
2006,2006,Import,Cyprus,76,Aluminum and articles thereof,Sub-Saharan Africa,Africa,3707
2006,2006,Import,Cyprus,76,Aluminum and articles thereof,Western Asia,Asia,49876
2006,2006,Import,Cyprus,76,Aluminum and articles thereof,Western Europe,Europe,10601560
2006,2006,Import,Cyprus,76,Aluminum and articles thereof,World,World,87475614
