yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2017,2017,Export,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Australia and New Zealand,Oceania,8396,33.87,35.84,-16.85099460447687,133.4130365630627
2017,2017,Export,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,480,33.87,35.84,37.977378106878206,73.97804075806764
2017,2017,Export,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,3886,33.87,35.84,51.67568633314729,27.673469819741847
2017,2017,Export,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Egypt,Egypt,2167,33.87,35.84,,
2017,2017,Export,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Latin America and the Caribbean,Americas,143,33.87,35.84,17.925141963241547,-78.01492950057497
2017,2017,Export,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,19047,33.87,35.84,43.897683433510366,-100.08947125585888
2017,2017,Export,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,5431,33.87,35.84,59.36075159783851,25.01346951967388
2017,2017,Export,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,618,33.87,35.84,40.12399607988535,20.742583178432696
2017,2017,Export,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Sub-Saharan Africa,Africa,249199,33.87,35.84,6.06272746187266,22.727528470146083
2017,2017,Export,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,73404,33.87,35.84,26.42921218083572,52.86847103284948
2017,2017,Export,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,12090,33.87,35.84,47.92172048214207,7.866753258497997
2017,2017,Export,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,489371,33.87,35.84,,
2017,2017,Export,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Algeria, Algeria,471,33.87,35.84,,
2017,2017,Export,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Bahrain, Bahrain,156,33.87,35.84,,
2017,2017,Export,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Djibouti, Djibouti,6339,33.87,35.84,,
2017,2017,Export,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Iraq, Iraq,39597,33.87,35.84,,
2017,2017,Export,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Jordan, Jordan,16570,33.87,35.84,,
2017,2017,Export,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Kuwait, Kuwait,11791,33.87,35.84,,
2017,2017,Export,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Mauritania, Mauritania,1126,33.87,35.84,,
2017,2017,Export,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Oman, Oman,239,33.87,35.84,,
2017,2017,Export,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Qatar, Qatar,13572,33.87,35.84,,
2017,2017,Export,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Saudi Arabia, Saudi Arabia,3617,33.87,35.84,,
2017,2017,Export,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,United Arab Emirates, United Arab Emirates,19100,33.87,35.84,,
2017,2017,Export,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Yemen, Yemen,1658,33.87,35.84,,
