yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion_export,Region_export,TradeValue_export,rtLat,rtLon,ptLon,ptLat,mid,Subregion_import,Region_import,TradeValue_import
2014.0,2014.0,Export,Qatar,1.0,Animals; live,World,World,49864901.0,25.3336984,51.2295295,,,12014Qatar,World,World,283907458.0
2014.0,2014.0,Export,Qatar,2.0,Meat and edible meat offal,World,World,2016210.0,25.3336984,51.2295295,,,22014Qatar,World,World,423996803.0
2014.0,2014.0,Export,Qatar,3.0,"Fish and crustaceans, molluscs and other aquatic invertebrates",World,World,1495785.0,25.3336984,51.2295295,,,32014Qatar,World,World,64722379.0
2014.0,2014.0,Export,Qatar,4.0,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",World,World,736789.0,25.3336984,51.2295295,,,42014Qatar,World,World,369477676.0
2014.0,2014.0,Export,Qatar,5.0,Animal originated products; not elsewhere specified or included,World,World,829160.0,25.3336984,51.2295295,,,52014Qatar,World,World,856456.0
2014.0,2014.0,Export,Qatar,6.0,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",World,World,97859.0,25.3336984,51.2295295,,,62014Qatar,World,World,34638342.0
2014.0,2014.0,Export,Qatar,7.0,Vegetables and certain roots and tubers; edible,World,World,563951.0,25.3336984,51.2295295,,,72014Qatar,World,World,241945704.0
2014.0,2014.0,Export,Qatar,8.0,"Fruit and nuts, edible; peel of citrus fruit or melons",World,World,5850115.0,25.3336984,51.2295295,,,82014Qatar,World,World,163576669.0
2014.0,2014.0,Export,Qatar,9.0,"Coffee, tea, mate and spices",World,World,1333580.0,25.3336984,51.2295295,,,92014Qatar,World,World,66319846.0
2014.0,2014.0,Export,Qatar,10.0,Cereals,World,World,1035468.0,25.3336984,51.2295295,,,102014Qatar,World,World,330398431.0
2014.0,2014.0,Export,Qatar,11.0,"Products of the milling industry; malt, starches, inulin, wheat gluten",World,World,6372106.0,25.3336984,51.2295295,,,112014Qatar,World,World,33388709.0
2014.0,2014.0,Export,Qatar,12.0,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",World,World,282943.0,25.3336984,51.2295295,,,122014Qatar,World,World,25161077.0
