yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2021,2021.0,Re-Export,Lebanon,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,31623.0,,33.8750629,35.843409,-36.8535712,174.7456809
2021,2021.0,Re-Export,Lebanon,Bahrain,35.0,Albuminoidal substances; modified starches; glues; enzymes,66.0,,33.8750629,35.843409,26.1551249,50.5344606
2021,2021.0,Re-Export,Lebanon,Germany,35.0,Albuminoidal substances; modified starches; glues; enzymes,599.0,,33.8750629,35.843409,51.1638175,10.4478313
2021,2021.0,Re-Export,Lebanon,Free Zones,35.0,Albuminoidal substances; modified starches; glues; enzymes,582.0,,33.8750629,35.843409,5.57675525,-0.1653113957934536
2021,2021.0,Re-Export,Lebanon,USA,35.0,Albuminoidal substances; modified starches; glues; enzymes,30376.0,,33.8750629,35.843409,39.7837304,-100.445882
