yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2002,2002,Export,Syria,64,"Footwear, gaiters and the like, parts thereof",Central Asia,Asia,5362147,,,39.89317229901691,61.060280637304274
2002,2002,Export,Syria,64,"Footwear, gaiters and the like, parts thereof",Eastern Europe,Europe,56898442,,,51.67568633314729,27.673469819741847
2002,2002,Export,Syria,64,"Footwear, gaiters and the like, parts thereof",Egypt,Egypt,629578,,,,
2002,2002,Export,Syria,64,"Footwear, gaiters and the like, parts thereof",Western Asia,Asia,1555281,,,26.42921218083572,52.86847103284948
2002,2002,Export,Syria,64,"Footwear, gaiters and the like, parts thereof",Western Europe,Europe,1312162,,,47.92172048214207,7.866753258497997
2002,2002,Export,Syria,64,"Footwear, gaiters and the like, parts thereof",World,World,236131953,,,,
2002,2002,Export,Syria,64,"Footwear, gaiters and the like, parts thereof",Algeria, Algeria,3209716,,,,
2002,2002,Export,Syria,64,"Footwear, gaiters and the like, parts thereof",Jordan, Jordan,3751899,,,,
2002,2002,Export,Syria,64,"Footwear, gaiters and the like, parts thereof",Kuwait, Kuwait,3273145,,,,
2002,2002,Export,Syria,64,"Footwear, gaiters and the like, parts thereof",Lebanon, Lebanon,2097108,,,,
2002,2002,Export,Syria,64,"Footwear, gaiters and the like, parts thereof",Libya, Libya,38271597,,,,
2002,2002,Export,Syria,64,"Footwear, gaiters and the like, parts thereof",Morocco, Morocco,1188599,,,,
2002,2002,Export,Syria,64,"Footwear, gaiters and the like, parts thereof",Oman, Oman,66933558,,,,
2002,2002,Export,Syria,64,"Footwear, gaiters and the like, parts thereof",United Arab Emirates, United Arab Emirates,8976050,,,,
2002,2002,Export,Syria,64,"Footwear, gaiters and the like, parts thereof",Yemen, Yemen,6063885,,,,
