,rtTitle,ptTitle,rgDesc,TradeValue
0,Azerbaijan,Afghanistan,Export,44260325.0
1,Azerbaijan,Afghanistan,Import,818.0
2,Azerbaijan,Algeria,Export,11240573.0
3,Azerbaijan,Algeria,Import,383259.0
4,Azerbaijan,Bahrain,Export,96988.0
5,Azerbaijan,Bahrain,Import,103201.0
6,Azerbaijan,Comoros,Import,17565.0
7,Azerbaijan,Cyprus,Export,1113786.0
8,Azerbaijan,Cyprus,Import,583647.0
9,Azerbaijan,Djibouti,Import,55271.0
10,Azerbaijan,Georgia,Export,416643971.0
11,Azerbaijan,Georgia,Import,51284817.0
12,Azerbaijan,Iraq,Export,17780566.0
13,Azerbaijan,Iraq,Import,48359.0
14,Azerbaijan,Israel,Export,664113135.0
15,Azerbaijan,Israel,Import,15622430.0
16,Azerbaijan,Jordan,Export,2734099.0
17,Azerbaijan,Jordan,Import,2132539.0
18,Azerbaijan,Kuwait,Export,210677.0
19,Azerbaijan,Kuwait,Import,3530921.0
20,Azerbaijan,Lebanon,Export,42664545.0
21,Azerbaijan,Lebanon,Import,568614.0
22,Azerbaijan,Libya,Import,61069.0
23,Azerbaijan,Malta,Export,130031374.0
24,Azerbaijan,Malta,Import,112806.0
25,Azerbaijan,Mauritania,Import,23119.0
26,Azerbaijan,Morocco,Import,2837000.0
27,Azerbaijan,Oman,Export,127275.0
28,Azerbaijan,Oman,Import,99742.0
29,Azerbaijan,Pakistan,Export,1433208.0
30,Azerbaijan,Pakistan,Import,5862223.0
31,Azerbaijan,Qatar,Export,107913.0
32,Azerbaijan,Qatar,Import,62312.0
33,Azerbaijan,Saudi Arabia,Export,539520.0
34,Azerbaijan,Saudi Arabia,Import,12101130.0
35,Azerbaijan,State of Palestine,Export,118951.0
36,Azerbaijan,State of Palestine,Import,37895.0
37,Azerbaijan,Syria,Import,291307.0
38,Azerbaijan,Turkey,Export,1185663054.0
39,Azerbaijan,Turkey,Import,1181434671.0
40,Azerbaijan,United Arab Emirates,Export,11578106.0
41,Azerbaijan,United Arab Emirates,Import,57705281.0
42,Azerbaijan,World,Export,13380818528.0
43,Azerbaijan,World,Import,8472499866.0
