yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2010,2010,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,188589,20.2540382,-9.2399263,37.977378106878206,73.97804075806764
2010,2010,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,1189,20.2540382,-9.2399263,59.36075159783851,25.01346951967388
2010,2010,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes,South-eastern Asia,Asia,3842,20.2540382,-9.2399263,10.528384761701911,103.08333472012376
2010,2010,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,45946,20.2540382,-9.2399263,40.12399607988535,20.742583178432696
2010,2010,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes,Sub-Saharan Africa,Africa,8424,20.2540382,-9.2399263,6.06272746187266,22.727528470146083
2010,2010,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes,Tunisia,Tunisia,75955,20.2540382,-9.2399263,,
2010,2010,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,243219,20.2540382,-9.2399263,47.92172048214207,7.866753258497997
2010,2010,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,588329,20.2540382,-9.2399263,,
2010,2010,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes, Saudi Arabia, Saudi Arabia,2196,20.2540382,-9.2399263,,
2010,2010,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes, United Arab Emirates, United Arab Emirates,4391,20.2540382,-9.2399263,,
