yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2012,2012.0,Export,Morocco,World,36.0,Explosives; pyrotechnic products; matches,3705531.0,,31.1728205,-7.3362482,-36.8535712,174.7456809
2012,2012.0,Export,Morocco,Guinea,36.0,Explosives; pyrotechnic products; matches,578846.0,,31.1728205,-7.3362482,10.7226226,-10.7083587
2012,2012.0,Export,Morocco,Mauritania,36.0,Explosives; pyrotechnic products; matches,3126685.0,,31.1728205,-7.3362482,20.2540382,-9.2399263
